radius_m,distance_m,fs_hz,theta_deg,actual_rounding_shift_deg,corner_bound_deg,disk_bound_deg,linear_bound_deg,rho_over_u
0.05,0.5,192000,149.63,0.39832405600688503,1.2333380342688542,1.4016933893558365,1.2186234771094813,0.024461724539220412
0.05,0.5,192000,150.13,0.13995228305557816,1.2302914437898664,1.401699458602311,1.2154943776992033,0.024461830435857142
0.05,0.5,192000,150.63,0.678221276266612,1.2366032324308662,1.4016802407297804,1.2219795419927282,0.024461495121072947
0.05,0.5,192000,151.13,0.020975166638322662,1.2427787830910404,1.4016357519809908,1.2283341198887845,0.02446071887826154
0.05,0.5,192000,151.63,0.6644056869598671,1.2488170228021716,1.4015660299503672,1.234556939770976,0.02445950236334798
0.05,0.5,192000,152.13,0.12632804918084162,1.2547169476404179,1.4014711335356331,1.2406468948130205,0.02445784660394464
0.05,0.5,192000,152.63,0.4116295550119844,1.260477623627395,1.4013511428620533,1.2466029440253585,0.024455752998029556
0.05,0.5,192000,153.13,0.9494391598294669,1.2660981875152117,1.401206159179503,1.252424113192945,0.02445322331215071
0.05,0.5,192000,153.63,0.9233636527003739,1.2715778474532158,1.4010363047326369,1.258109495702484,0.024450259679161018
0.05,0.5,192000,154.13,0.385933388893136,1.2769158835359633,1.400841722604406,1.2636582532575773,0.024446864595488362
0.05,0.5,192000,154.63,0.1512658725155518,1.2821116482318473,1.4006225765333815,1.2690696164807258,0.024443040917948616
0.05,0.5,192000,155.13,0.6882068437198825,1.2871645666916436,1.4003790507052432,1.2743428854013104,0.024438791860108007
0.05,0.5,192000,155.63,0.048364392866091066,1.292074136937373,1.400111349519001,1.2794774298290859,0.024434120988204636
0.05,0.5,192000,156.13,0.6322256540614717,1.296839929931906,1.3998196973284456,1.284472689612975,0.024429032216637843
0.05,0.5,192000,156.63,0.09622086106034544,1.3014615895295094,1.399504338159482,1.2893281747853402,0.024423529803036824
0.05,0.5,192000,157.13,0.43941902651087617,1.3059388323090673,1.399165535403992,1.2940434655921662,0.024417618342919795
0.05,0.5,192000,157.63,0.9746681042204841,1.3102714472904324,1.39880357149093,1.2986182124099002,0.024411302763955926
0.05,0.5,192000,158.13,0.21937466987898802,1.3144592955367216,1.3984187475354362,1.3030521355500542,0.024404588319843788
0.05,0.5,192000,158.63,0.32447705564970875,1.3185023096430086,1.398011382966769,1.3073450249529142,0.024397480583820255
0.05,0.5,192000,159.13,0.20944771740801116,1.3224004931152535,1.39758181513589,1.3114967397720008,0.02438998544181441
0.05,0.5,192000,159.63,0.7428817199968307,1.3261539196406886,1.3971303989036,1.3155072078512247,0.02438210908526218
0.05,0.5,192000,160.13,0.2952654660975327,1.3297627322529593,1.3966575062101534,1.319376425096939,0.024373858003597756
0.05,0.5,192000,160.63,0.2371155258874751,1.3332271423951454,1.3961635256272948,1.3231044547473325,0.024365238976438393
0.05,0.5,192000,161.13,0.2850800511346847,1.3365474288837902,1.3956488618936933,1.3266914265418612,0.024356259065479544
0.05,0.5,192000,161.63,0.24615570888573757,1.3397239367771476,1.3951139354348123,1.3301375357936742,0.024346925606118397
0.05,0.5,192000,162.13,0.5660555185047826,1.3427570761515994,1.3945591818681948,1.3334430423681323,0.024337246198823013
0.05,0.5,192000,162.63,0.036053274073822195,1.3456473207903628,1.3939850514952477,1.336608269570809,0.024327228700265845
0.05,0.5,192000,163.13,0.4933004109292085,1.3483952067876714,1.393392008780566,1.3396336029484772,0.024316881214239913
0.05,0.5,192000,163.63,0.017283753511748046,1.3510013310732347,1.3927805318198603,1.3425194890067842,0.02430621208237607
0.05,0.5,192000,164.13,0.7994951307714473,1.3534663498616908,1.392151111797591,1.3452664338484976,0.024295229874680718
0.05,0.5,192000,164.63,0.27220769338850914,1.3557909770298693,1.391504252435334,1.3478750017362546,0.024283943379911768
0.05,0.5,192000,165.13,0.25435273236456624,1.3579759824284565,1.3908404694320082,1.3503458135839823,0.0242723615958126
0.05,0.5,192000,165.63,0.7801680119610808,1.3600221901309055,1.390160289897015,1.352679545381174,0.024260493719222332
0.05,0.5,192000,166.13,0.9906189645319046,1.3619304766252185,1.3894642517773534,1.3548769265543208,0.024248349136080993
0.05,0.5,192000,166.63,0.4663459045094953,1.3637017689530637,1.388752903279766,1.3569387382698637,0.024235937411347903
0.05,0.5,192000,167.13,0.05713134741765202,1.3653370428007463,1.3880268022889812,1.3588658116831107,0.024223268278851986
0.05,0.5,192000,167.63,0.5797971858908397,1.3668373205468924,1.387286515783045,1.3606590261375462,0.024210351631091247
0.05,0.5,192000,168.13,1.1016366620524138,1.3682036692717077,1.3865326192467613,1.3623193073190096,0.024197197508999194
0.05,0.5,192000,168.63,0.2673978949530351,1.369437198732271,1.385765696084268,1.36384762536929,0.024183816091696207
0.05,0.5,192000,169.13,0.5796100424634005,1.3705390593085838,1.38498633703164,1.3652449929635078,0.02417021768624127
0.05,0.5,192000,169.63,0.060332662650324664,1.3715104399251459,1.3841951395704992,1.366512463355809,0.0241564127174013
0.05,0.5,192000,170.13,0.4580652776053853,1.3723525659522977,1.3833927073435457,1.3676511283977564,0.024142411717453918
0.05,0.5,192000,170.63,0.40207728045263025,1.3730666970919287,1.3825796495728642,1.3686621165337776,0.024128225316038636
0.05,0.5,192000,171.13,0.11452780198186474,1.3736541252522159,1.3817565804818694,1.369546590777964,0.02411386423007145
0.05,0.5,192000,171.63,0.6302208597134324,1.3741161724150004,1.3809241187216712,1.370305746676413,0.024099339253736547
0.05,0.5,192000,172.13,0.3081991155328865,1.3744541885007209,1.3800828868027,1.370940810259304,0.02408466124856973
0.05,0.5,192000,172.63,0.5402547493800398,1.374669549234028,1.379233510532262,1.3714530359866735,0.024069841133645267
0.05,0.5,192000,173.13,0.02735172034658717,1.3747636540150836,1.37837661845876,1.371843704691829,0.02405488987587899
0.05,0.5,192000,173.63,0.4846056678859725,1.3747379237993016,1.3775128413232738,1.3721141215262582,0.024039818480459753
0.05,0.5,192000,174.13,0.9956107791765305,1.3745937989898493,1.3766428115190572,1.3722656139096276,0.024024637981418996
0.05,0.5,192000,174.63,0.13710144518623224,1.3743327373455827,1.3757671625596213,1.3722995294885134,0.024009359432350046
0.05,0.5,192000,175.13,0.7271049932973881,1.3739562119091318,1.374886528555861,1.3722172341071852,0.023993993897285154
0.05,0.5,192000,175.63,0.21898945431138372,1.373465708956303,1.374001543702823,1.3720201097938027,0.02397855244174077
0.05,0.5,192000,176.13,0.28815433268565016,1.3728627259716575,1.373112841776529,1.3717095527650909,0.023963046123938108
0.05,0.5,192000,176.63,0.5821406767664712,1.372148769651858,1.3722210556412775,1.371286971452462,0.023947485986206586
0.05,0.5,192000,177.13,0.07694902290782579,1.3713253539401933,1.3713268167678365,1.3707537845524287,0.023931883046577233
0.05,0.5,192000,177.63,0.4272636435806305,1.3703939980939595,1.3704307547628785,1.370111419103953,0.02391624829057213
0.05,0.5,192000,178.13,0.9304962983004259,1.3693562247879072,1.3695334969099289,1.3693613085952117,0.023900592663194806
0.05,0.5,192000,178.63,0.6203732151457757,1.3682759252614005,1.368635667722152,1.368504891102159,0.02388492706112704
0.05,0.5,192000,179.13,0.11910091592366712,1.3676006343059726,1.3677378885071723,1.3675436074610279,0.023869262325135646
0.05,0.5,192000,179.63,0.38119239720194287,1.366820694192029,1.3668407769441193,1.3664788994767914,0.02385360923269252
0.05,1.5,16000,-179.87,0.6071836692520094,15.997562167360002,16.609480362387703,16.376903091256974,0.285846930937102
0.05,1.5,16000,-179.37,1.1068313217716081,16.030278635469244,16.60575369973038,16.371196354737073,0.2857846016798475
0.05,1.5,16000,-178.87,1.6061525068919593,16.061950170061436,16.602032756777277,16.364253872504822,0.28572236687967245
0.05,1.5,16000,-178.37,2.1051479018304065,16.092572408044475,16.598320071832443,16.356081570855853,0.28566026899814795
0.05,1.5,16000,-177.87,2.6038184053990676,16.122141021478114,16.59461817246237,16.346685439553966,0.2855983503205078
0.05,1.5,16000,-177.37,3.102165136817689,16.15065171340325,16.590929573819906,16.33607152498132,0.2855366529275727
0.05,1.5,16000,-176.87,3.600189434381093,16.17810021360276,16.587256776989292,16.324245923364998,0.28547521866802006
0.05,1.5,16000,-176.37,4.097892853986451,16.204482274302904,16.583602267354628,16.311214774088754,0.28541408913103666
0.05,1.5,16000,-175.87,4.595277167519839,16.229793665817397,16.5799685129922,16.296984253096646,0.2853533056193628
0.05,1.5,16000,-175.37,5.092344361109895,16.254030172142166,16.576357963086984,16.281560566395033,0.2852929091227325
0.05,1.5,16000,-174.87,5.589096633245248,16.277187586504056,16.572773046374504,16.264949943659882,0.28523294029173035
0.05,1.5,16000,-174.37,6.085536392761298,16.299261706871903,16.56921616960905,16.24715863195635,0.28517343941208234
0.05,1.5,16000,-173.87,6.581666256700061,16.32024833143248,16.565689716058223,16.22819288957578,0.28511444637937916
0.05,1.5,16000,-173.37,7.077489048043105,16.340143254040413,16.56219604402503,16.20805897999685,0.2850560006742542
0.05,1.5,16000,-172.87,7.573007793322972,16.358942259643754,16.55873748539668,16.186763165975055,0.2849981413380014
0.05,1.5,16000,-172.37,8.068225720113958,16.376641119696842,16.555316344223566,16.164311703768742,0.284940906948692
0.05,1.5,16000,-171.87,8.56314625440541,16.393235587559047,16.551934895325086,16.1407108375032,0.2848843355977348
0.05,1.5,16000,-171.37,9.057773017862303,16.408721393893302,16.54859538292604,16.115966793680695,0.2848284648669415
0.05,1.5,16000,-170.87,9.552109824972177,16.423094242063826,16.54530001932206,16.09008577583945,0.28477333180607384
0.05,1.5,16000,-170.37,10.046160680086246,16.436349803542612,16.54205098357439,16.06307395936563,0.2847189729108762
0.05,1.5,16000,-169.87,10.539929774352004,16.44848371333069,16.538850420235946,16.034937486464127,0.2846654241016272
0.05,1.5,16000,-169.37,11.033421482546231,16.459491565399162,16.535700438107263,16.005682461290377,0.28461272070218785
0.05,1.5,16000,-168.87,11.526640359804873,16.46936890815607,16.53260310902284,15.975314945247076,0.2845608974195541
0.05,1.5,16000,-168.37,12.019591138257539,16.47811123994802,16.529560466669395,15.943840952450454,0.2845099883239404
0.05,1.5,16000,-167.87,12.512278723569636,16.485714004599004,16.526574505433985,15.911266445366884,0.2844600268293599
0.05,1.5,16000,-167.37,3.0974055605959165,16.492172586995366,16.5236471792841,15.877597330624988,0.2844110456747376
0.05,1.5,16000,-166.87,2.6052289682740764,16.497482308723647,16.5207804006789,15.842839455004732,0.2843630769055418
0.05,1.5,16000,-166.37,2.1132998468375774,16.5016384237656,16.51797603951197,15.806998601606281,0.2843161518559427
0.05,1.5,16000,-165.87,1.6216126328604332,16.504636114258574,16.51523592208508,15.770080486200238,0.28427030113148666
0.05,1.5,16000,-165.37,1.130161607992278,16.506470486327544,16.512561830114084,15.732090753762643,0.28422555459230936
0.05,1.5,16000,-164.87,0.6389409029209503,16.50713656599487,16.509955499765795,15.693034975194752,0.2841819413368655
0.05,1.5,16000,-164.37,0.1479445014131784,16.506629295175117,16.507418620726053,15.65291864423029,0.2841394896861809
0.05,1.5,16000,-163.87,0.3428337555769474,16.504943527761156,16.504952835300692,15.611747174532313,0.28409822716865607
0.05,1.5,16000,-163.37,0.8334001657265162,16.50207402580841,16.502559737545845,15.569525896978377,0.28405818050536036
0.05,1.5,16000,-162.87,1.323761161100947,16.498015455824287,16.500240872431394,15.526260057137891,0.284019375595883
0.05,1.5,16000,-162.37,1.8139233038431541,16.492762385168987,16.497997735034218,15.481954812940176,0.2839818375046834
0.05,1.5,16000,-161.87,2.303893281804079,16.486309278576158,16.495831769764095,15.43661523253608,0.2839455904479907
0.05,1.5,16000,-161.37,2.7936779041165494,16.478650494797876,16.493744369618994,15.390246292350772,0.2839106577811967
0.05,1.5,16000,-160.87,3.2832840967072627,16.469780283383983,16.491736875472974,15.342852875331712,0.28387706198679724
0.05,1.5,16000,-160.37,3.7727188977647472,16.459692781599557,16.48981057539324,15.29443976938766,0.28384482466282523
0.05,1.5,16000,-159.87,9.635896794866028,16.448382011491532,16.487966703989514,15.24501166602319,0.2838139665118265
0.05,1.5,16000,-159.37,9.146783236261626,16.43584187710826,16.486206441793083,15.194573159165074,0.2837845073303369
0.05,1.5,16000,-158.87,8.657819327185763,16.422066161880423,16.484530914665704,15.143128744181123,0.2837564659988627
0.05,1.5,16000,-158.37,8.168997626759364,16.407048526172332,16.482941193240478,15.090682817093205,0.2837298604724004
0.05,1.5,16000,-157.87,7.680310605238674,16.390782505008445,16.481438292391253,15.037239673980192,0.2837047077714385
0.05,1.5,16000,-157.37,7.191750648820204,16.373261505984033,16.480023170732608,14.982803510572934,0.28368102397347567
0.05,1.5,16000,-156.87,6.70331006448157,16.354478807368537,16.47869673015069,14.927378422040238,0.28365882420506067
0.05,1.5,16000,-156.37,6.214981084854827,16.334427556405444,16.47745981536142,14.870968402962012,0.28363812263429555
0.05,1.5,16000,-155.87,5.726755873132959,16.313100767821908,16.47631321350061,14.813577347492826,0.28361893246387865
0.05,1.5,16000,-155.37,5.23862652800608,16.290491322551816,16.475257653742897,14.755209049711993,0.2836012659246356
0.05,1.5,16000,-154.87,4.75058508862125,16.26659196668041,16.47429380694886,14.695867204157974,0.2835851342695278
0.05,1.5,16000,-154.37,4.262623539572445,16.241395310621726,16.47342228534318,14.635555406549178,0.2835705477681873
0.05,1.5,16000,-153.87,3.774733815907922,16.21489382853207,16.47264364222039,14.574277154685728,0.2835575157019192
0.05,1.5,16000,-153.37,3.286907808162738,16.187079857971924,16.471958371680568,14.512035849533547,0.2835460463592123
0.05,1.5,16000,-152.87,2.7991373674070132,16.157945599821318,16.47136690839331,14.448834796487047,0.2835361470317293
0.05,1.5,16000,-152.37,2.311414310308777,16.127483118458855,16.47086962739113,14.384677206809602,0.2835278240107969
0.05,1.5,16000,-151.87,1.8237304242166203,16.095684342211882,16.470466843891092,14.319566199249875,0.2835210825843749
0.05,1.5,16000,-151.37,1.3360774722473536,16.062541064085423,16.47015881314519,14.25350480183082,0.2835159270345142
0.05,1.5,16000,-150.87,0.8484471983899198,16.028044942780184,16.469945730319793,14.18649595381125,0.2835123606353076
0.05,1.5,16000,-150.37,0.3608313326104735,15.992187504005415,16.46982773040272,14.118542507814933,0.2835103856513111
0.05,1.5,16000,-149.87,0.12677840402889728,15.974489871496104,16.46980488814023,14.085590148548095,0.28351000333647247
0.05,1.5,16000,-149.37,0.6143902942563102,16.011003791369262,16.469877218000736,14.153996013177284,0.2835112139335151
0.05,1.5,16000,-148.87,1.1020126194682405,16.04615227933857,16.47004467416879,14.221458618984999,0.28351401667383547
0.05,1.5,16000,-148.37,1.5896536546106859,16.079943872974496,16.47030715056638,14.287975154126078,0.283518409777865
0.05,1.5,16000,-147.87,2.0773216630635716,16.11238697759464,16.47066448090307,14.353542721202691,0.28352439045592276
0.05,1.5,16000,-147.37,2.565024891528793,16.143489864804963,16.471116438754517,14.418158335053759,0.283531954909549
0.05,1.5,16000,-146.87,3.0527715649251093,16.173260671341552,16.471662737670083,14.481818920712989,0.28354109833333474
0.05,1.5,16000,-146.37,3.540569881292299,16.201707398203553,16.472303031308183,14.544521311536457,0.2835518149172211
0.05,1.5,16000,-145.87,4.02842800670615,16.228837910070467,16.473036913601103,14.606262247503352,0.28356409784930026
0.05,1.5,16000,-145.37,4.51635407020612,16.25465993499381,16.473863918947522,14.667038373690522,0.2835779393190866
0.05,1.5,16000,-144.87,5.004356158739256,16.279181064356465,16.47478352243505,14.726846238924598,0.28359333052129676
0.05,1.5,16000,-144.37,5.492442312119721,16.302408753090134,16.47579514009068,14.7856822946118,0.2836102616601048
0.05,1.5,16000,-143.87,5.980620518010085,16.324350320143537,16.476898129160677,14.84354289374851,0.2836287219538952
0.05,1.5,16000,-143.37,6.468898706921749,16.345012949192267,16.478091788418784,14.900424290113028,0.28364869964049805
0.05,1.5,16000,-142.87,6.957284747241033,16.364403689584435,16.479375358505113,14.956322637642348,0.2836701819829423
0.05,1.5,16000,-142.37,7.44578644027996,16.3825294575108,16.480748022292296,15.01123398999209,0.28369315527567274
0.05,1.5,16000,-141.87,7.9344115153579935,16.399397037395374,16.482208905283084,15.065154300284929,0.2837176048512987
0.05,1.5,16000,-141.37,8.423167624909553,16.41501308349453,16.48375707603576,15.118079421044682,0.2837435150878139
0.05,1.5,16000,-140.87,8.912062339628534,16.429384121700423,16.485391546620107,15.170005104320397,0.2837708694163332
0.05,1.5,16000,-140.37,9.401103143646935,16.44251655153971,16.487111273103462,15.220927002000588,0.28379965032933857
0.05,1.5,16000,-139.87,9.890297429748728,16.454416648358176,16.48891515606552,15.270840666316678,0.2838298393894101
0.05,1.5,16000,-139.37,3.518233753387676,16.465090565687632,16.490802041144715,15.3197415505398,0.28386141723849134
0.05,1.5,16000,-138.87,3.0287107138355225,16.474544337783186,16.4927707196133,15.367625009868183,0.2838943636076386
0.05,1.5,16000,-138.37,2.539012609163848,16.48278388232768,16.494819928984338,15.414486302508442,0.28392865732730876
0.05,1.5,16000,-137.87,2.0491324589902433,16.48981500329225,16.496948353647795,15.460320590948964,0.2839642763381377
0.05,1.5,16000,-137.37,1.5590633975579635,16.495643393948228,16.49915462553807,15.505122943426931,0.28400119770224824
0.05,1.5,16000,-136.87,1.0687986782449173,16.500274640022496,16.501437324832057,15.548888335588742,0.2840393976150727
0.05,1.5,16000,-136.37,0.5783316780194809,16.503714222989004,16.503794980678475,15.591611652343806,0.2840788514177007
0.05,1.5,16000,-135.87,0.08765590183691074,16.505967523489005,16.506226071957304,15.633287689910743,0.2841195336097337
0.05,1.5,16000,-135.37,0.4032350130194118,16.507039824873573,16.508729028071116,15.673911158056665,0.2841614178626758
0.05,1.5,16000,-134.87,0.8943472926648326,16.506936316862237,16.51130222976785,15.713476682528979,0.28420447703385127
0.05,1.5,16000,-134.37,1.3856870223995656,16.505662099307983,16.513944009993278,15.751978807676764,0.2842486831808216
0.05,1.5,16000,-133.87,1.8772601425660582,16.50322218606584,16.51665265477718,15.789411999264788,0.28429400757636636
0.05,1.5,16000,-133.37,2.3690724444760747,16.49962150895493,16.51942640414921,15.825770647475315,0.28434042072396276
0.05,1.5,16000,-132.87,2.861129566409545,16.49486492180793,16.52226345308645,15.861049070097843,0.2843878923737943
0.05,1.5,16000,-132.37,3.3534369896894134,16.48895720460385,16.525161952493484,15.895241515906376,0.2844363915393045
0.05,1.5,16000,-131.87,12.256113717148793,16.481903067673272,16.528120010212632,15.92834216822033,0.28448588651425394
0.05,1.5,16000,-131.37,11.763289894180048,16.473707155972363,16.531135692066275,15.960345148648686,0.28453634489031365
0.05,1.5,16000,-130.87,11.270200305684511,16.464374053419164,16.534207022930786,15.991244521015243,0.2845877335751857
0.05,1.5,16000,-130.37,10.776840135797329,16.453908287284207,16.537331987841753,16.021034295462172,0.2846400188112456
0.05,1.5,16000,-129.87,10.283204744000244,16.442314332629707,16.540508533129984,16.049708432728888,0.284693166194698
0.05,1.5,16000,-129.37,9.789289668529335,16.429596616790775,16.54373456758896,16.07726084860453,0.28474714069525486
0.05,1.5,16000,-128.87,9.295090629694016,16.415759523893456,16.547007963673604,16.103685418550516,0.2848019066763356
0.05,1.5,16000,-128.37,8.800603533092072,16.400807399401458,16.55032655872951,16.12897598248985,0.28485742791577295
0.05,1.5,16000,-127.87,8.305824472724453,16.384744554686165,16.553688156252502,16.153126349759507,0.28491366762702264
0.05,1.5,16000,-127.37,7.810749734009619,16.36757527161447,16.557090527179327,16.17613030422294,0.2849705884808895
0.05,1.5,16000,-126.87,7.315375796684236,16.3493038071463,16.560531411207204,16.19798160953752,0.2850281526277322
0.05,1.5,16000,-126.37,6.819699337601065,16.329934397938814,16.56400851814471,16.218674014574418,0.28508632172018655
0.05,1.5,16000,-125.87,6.323717233405489,16.30947126494729,16.567519529290436,16.238201258984468,0.2851450569363492
0.05,1.5,16000,-125.37,5.82742656310694,16.287918618020655,16.571062098841832,16.25655707890686,0.2852043190034596
0.05,1.5,16000,-124.87,5.33082461052237,16.26528066048212,16.574633855331584,16.273735212814525,0.28526406822203715
0.05,1.5,16000,-124.37,4.833908866600865,16.2415615936917,16.578232403092745,16.289729407492096,0.28532426449049303
0.05,1.5,16000,-123.87,4.336677031628994,16.216765621583875,16.581855323751107,16.30453342413994,0.2853848673301906
0.05,1.5,16000,-123.37,3.8391270173028147,16.190896955173997,16.58550017774465,16.318141044599294,0.28544583591095246
0.05,1.5,16000,-122.87,3.341256948672765,16.163959817028115,16.589164505868858,16.33054607769163,0.28550712907699227
0.05,1.5,16000,-122.37,2.843065165957171,16.135958445691188,16.592845830848233,16.341742365666914,0.285568705373278
0.05,1.5,16000,-121.87,2.344550226220008,16.106897100067442,16.596541658932313,16.351723790753528,0.2856305230722964
0.05,1.5,16000,-121.37,1.8457109049103337,16.07678006374715,16.60024948151638,16.36048428180384,0.2856925402012234
0.05,1.5,16000,-120.87,1.3465461972631942,16.045611649274434,16.603966776784183,16.36801782102648,0.2857547145694536
0.05,1.5,16000,-120.37,0.8470553195567447,16.01339620235251,16.607691011375383,16.37431845080188,0.2858170037965355
0.05,1.5,16000,-119.87,0.34723771022459005,15.980138105977602,16.611419642072278,16.379380280568732,0.2858793653404202
0.05,1.5,16000,-119.37,0.15290696917736568,15.968955982079251,16.615150117508236,16.3831974937773,0.28594175652606435
0.05,1.5,16000,-118.87,0.6533788331560118,16.009313271087137,16.618879879896348,16.38576435490084,0.2860041345743631
0.05,1.5,16000,-118.37,1.154177771616503,16.04872808211826,16.622606366774296,16.387075216494296,0.2860664566313437
0.05,1.5,16000,-117.87,1.6553034493501855,16.087186605355782,16.626327012769604,16.387124526296937,0.2861286797976927
0.05,1.5,16000,-117.37,2.1567553056817417,16.124674878608033,16.630039251378694,16.38590683436493,0.28619076115850317
0.05,1.5,16000,-116.87,2.6585325542692715,16.16117879187891,16.63374051676226,16.383416800228858,0.28625265781328696
0.05,1.5,16000,-116.37,3.160634183066975,16.196684092157227,16.63742824555358,16.379649200065,0.28631432690619296
0.05,1.5,16000,-115.87,3.6630589544469103,16.231176388427826,16.64109987868006,16.374598933872765,0.2863757256564382
0.05,1.5,16000,-115.37,4.165805405483752,16.264641156901803,16.644752863195194,16.368261032647595,0.2864368113889033
0.05,1.5,16000,-114.87,4.668871848405104,16.297063746469632,16.648384654119848,16.360630665540036,0.2864975415648754
0.05,1.5,16000,-114.37,5.172256371202991,16.328429384375255,16.651992716292977,16.351703146992957,0.28655787381293896
0.05,1.5,16000,-113.87,5.675956838414663,16.35872318211142,16.655574526227642,16.341473943844584,0.28661776595994676
0.05,1.5,16000,-113.37,6.1799708920689795,16.38793014153589,16.65912757397265,16.329938682389248,0.2866771760620762
0.05,1.5,16000,-112.87,6.684295952803325,16.416035161208697,16.66264936497807,16.317093155385674,0.28673606243594085
0.05,1.5,16000,-112.37,7.188929221144122,16.44302304294797,16.666137421961906,16.302933329001995,0.2867943836897146
0.05,1.5,16000,-111.87,7.69386767896367,16.468878498604454,16.669589286777466,16.28745534968797,0.28685209875425716
0.05,1.5,16000,-111.37,8.199108091098708,16.49358615705242,16.673002522279013,16.2706555509643,0.2869091669142043
0.05,1.5,16000,-110.87,8.704647007145894,16.517130571396024,16.676374714184366,16.252530460118578,0.286965547838999
0.05,1.5,16000,-110.37,9.210480763422026,16.539496226387655,16.679703472932022,16.233076804797467,0.2870212016138233
0.05,1.5,16000,-109.87,9.716605485096409,16.56066754605729,16.68298643553196,16.212291519485706,0.2870760887704172
0.05,1.5,16000,-109.37,10.22301708849335,16.58062890154912,16.68622126740709,16.19017175186053,0.2871301703177354
0.05,1.5,16000,-108.87,10.72971128355897,16.599364619163254,16.689405664225372,16.166714869013504,0.2871834077724403
0.05,1.5,16000,-108.37,11.236683576503594,16.61685898859764,16.692537353717764,16.14191846352647,0.28723576318915295
0.05,1.5,16000,-107.87,11.743929272603907,16.63309627138821,16.695614097483183,16.11578035939501,0.287287199190481
0.05,1.5,16000,-107.37,3.850670272810703,16.64806070954228,16.698633692776966,16.088298617787878,0.2873376789967654
0.05,1.5,16000,-106.87,3.342892643274922,16.66173653436033,16.701593974280645,16.05947154263227,0.28738716645551005
0.05,1.5,16000,-106.37,2.834856869807396,16.674107975442553,16.70449281585223,16.029297686017024,0.28743562607048145
0.05,1.5,16000,-105.87,2.326568419501797,16.68515926987368,16.70732813225352,15.997775853402288,0.2874830230304204
0.05,1.5,16000,-105.37,1.8180329438905005,16.69487467158237,16.71009788085482,15.964905108628912,0.28752932323737246
0.05,1.5,16000,-104.87,1.3092562751673142,16.703238460867112,16.712800063312233,15.930684778716346,0.2875744933345572
0.05,1.5,16000,-104.37,0.800244422249591,16.710234954084115,16.715432727217724,15.895114458441522,0.2876185007337802
0.05,1.5,16000,-103.87,0.2910035666891986,16.715848513490556,16.71799396771936,15.858194014690252,0.2876613136423444
0.05,1.5,16000,-103.37,0.21845994156603865,16.72006355723491,16.720481929109727,15.819923590572841,0.28770290108942853
0.05,1.5,16000,-102.87,0.728139588560623,16.722864569488536,16.72289480638021,15.780303609295364,0.2877432329518935
0.05,1.5,16000,-102.37,1.2380287008622304,16.72423611071099,16.725230846740732,15.739334777781004,0.2877822799795124
0.05,1.5,16000,-101.87,1.7481204502370815,16.72416282803883,16.7274883511008,15.697018090031413,0.28782001381955263
0.05,1.5,16000,-101.37,2.2584078584610836,16.722629465792636,16.729665675511836,15.653354830223654,0.2878564070407134
0.05,1.5,16000,-100.87,2.768883802264554,16.71962087609225,16.73176123256917,15.608346575536196,0.2878914331563889
0.05,1.5,16000,-100.37,3.2795410184117486,16.71512202956967,16.73377349276935,15.561995198695202,0.28792506664718776
0.05,1.5,16000,-99.87,3.790372108901778,16.709118026174167,16.735700985825186,15.514302870240074,0.2879572829827477
0.05,1.5,16000,-99.37,9.596516701716268,16.701594106055154,16.737542301932322,15.46527206049802,0.28798805864274407
0.05,1.5,16000,-98.87,9.085360568846852,16.692535660517024,16.739296092989203,15.414905541267164,0.2880173711371219
0.05,1.5,16000,-98.37,8.57405351037022,16.681928243033326,16.74096107376726,15.363206387201288,0.28804519902550074
0.05,1.5,16000,-97.87,8.062603408921774,16.66975758031049,16.742536023029793,15.3101779768936,0.28807152193572677
0.05,1.5,16000,-97.37,7.551018254134135,16.656009583389874,16.74401978459835,15.2558239936557,0.28809632058155143
0.05,1.5,16000,-96.87,7.039306136766754,16.640670358778266,16.745411268365533,15.200148425989585,0.28811957677942157
0.05,1.5,16000,-96.37,6.527475242741303,16.623726219593607,16.74670945125226,15.143155567749808,0.28814127346434637
0.05,1.5,16000,-95.87,6.015533847088534,16.605163696715408,16.747913378107754,15.084850017993697,0.28816139470481383
0.05,1.5,16000,-95.37,5.503490307813024,16.584969549928417,16.749022162552837,15.025236680520107,0.2881799257167667
0.05,1.5,16000,-94.87,4.991353059675845,16.56313077904673,16.750034987763456,14.964320763093625,0.28819685287658636
0.05,1.5,16000,-94.37,4.47913060790944,16.539634635006337,16.750951107194453,14.902107776356203,0.28821216373308617
0.05,1.5,16000,-93.87,3.966831521866993,16.514468630913996,16.751769845241913,14.838603532425404,0.2882258470184857
0.05,1.5,16000,-93.37,3.454464428603927,16.48762055303962,16.752490597844382,14.77381414318047,0.28823789265837224
0.05,1.5,16000,-92.87,2.9420380064130995,16.45907847173939,16.753112833020175,14.707746018237717,0.28824829178060235
0.05,1.5,16000,-92.37,2.4295609783074497,16.42883075229696,16.75363609134168,14.640405862617401,0.2882570367231594
0.05,1.5,16000,-91.87,1.9170421054594158,16.39686606567028,16.754059986345826,14.571800674104717,0.28826412104095345
0.05,1.5,16000,-91.37,1.4044901806065013,16.36317339913009,16.754384204879116,14.50193774030768,0.2882695395115367
0.05,1.5,16000,-90.87,0.8919140214253218,16.327742066777716,16.754608507377437,14.430824635415656,0.28827328813973874
0.05,1.5,16000,-90.37,0.3793224638824313,16.290561719929656,16.754732728081006,14.358469216663474,0.2882753641612266
