scene,record_id,snr_db,variant,frame,theta_true,error_deg
r0p0t0a217.37,0,inf,Q_S_D,29,217.37,-2.6548660807740703
r0p0t0a217.37,0,inf,Q_S_D,30,217.37,-2.655310567274796
r0p0t0a217.37,0,inf,Q_S_D,31,217.37,-2.6549880678065847
r0p0t0a217.37,0,inf,Q_S_R,0,217.37,-1.7456351597446087
r0p0t0a217.37,0,inf,Q_S_R,1,217.37,-3.3421669266028857
r0p0t0a217.37,0,inf,Q_S_R,2,217.37,-3.529442469297578
r0p0t0a217.37,0,inf,Q_S_R,3,217.37,-3.6626022195116548
r0p0t0a217.37,0,inf,Q_S_R,4,217.37,-2.296596102201306
r0p0t0a217.37,0,inf,Q_S_R,5,217.37,-2.323167688879039
r0p0t0a217.37,0,inf,Q_S_R,6,217.37,-1.9847583758032101
r0p0t0a217.37,0,inf,Q_S_R,7,217.37,-2.1427173694204384
r0p0t0a217.37,0,inf,Q_S_R,8,217.37,-3.073993311618551
r0p0t0a217.37,0,inf,Q_S_R,9,217.37,-2.7831271638765998
r0p0t0a217.37,0,inf,Q_S_R,10,217.37,-0.4759868967209968
r0p0t0a217.37,0,inf,Q_S_R,11,217.37,-0.3753644330228667
r0p0t0a217.37,0,inf,Q_S_R,12,217.37,-2.9836646151212562
r0p0t0a217.37,0,inf,Q_S_R,13,217.37,-1.5102689247113403
r0p0t0a217.37,0,inf,Q_S_R,14,217.37,-2.4031934826557517
r0p0t0a217.37,0,inf,Q_S_R,15,217.37,-1.6388466708248188
r0p0t0a217.37,0,inf,Q_S_R,16,217.37,-1.2019943455519524
r0p0t0a217.37,0,inf,Q_S_R,17,217.37,-3.2639159750405042
r0p0t0a217.37,0,inf,Q_S_R,18,217.37,-2.0411080585046193
r0p0t0a217.37,0,inf,Q_S_R,19,217.37,-1.6665029518709389
r0p0t0a217.37,0,inf,Q_S_R,20,217.37,-2.0982785697405006
r0p0t0a217.37,0,inf,Q_S_R,21,217.37,-3.6985834069399743
r0p0t0a217.37,0,inf,Q_S_R,22,217.37,-2.2695908083256313
r0p0t0a217.37,0,inf,Q_S_R,23,217.37,-2.2220691564850767
r0p0t0a217.37,0,inf,Q_S_R,24,217.37,-3.853652455372867
r0p0t0a217.37,0,inf,Q_S_R,25,217.37,-1.703727953655175
r0p0t0a217.37,0,inf,Q_S_R,26,217.37,-0.7176915750071657
r0p0t0a217.37,0,inf,Q_S_R,27,217.37,-1.2493213938068948
r0p0t0a217.37,0,inf,Q_S_R,28,217.37,-3.3475502927207117
r0p0t0a217.37,0,inf,Q_S_R,29,217.37,-2.576536841119605
r0p0t0a217.37,0,inf,Q_S_R,30,217.37,-1.020117390881012
r0p0t0a217.37,0,inf,Q_S_R,31,217.37,-3.761238918909271
r0p0t0a217.37,0,inf,Q_O_D,0,217.37,-2.654990776271916
r0p0t0a217.37,0,inf,Q_O_D,1,217.37,-2.6550147018898542
r0p0t0a217.37,0,inf,Q_O_D,2,217.37,-2.6550267286212943
r0p0t0a217.37,0,inf,Q_O_D,3,217.37,-2.6547066921928035
r0p0t0a217.37,0,inf,Q_O_D,4,217.37,-2.6550497294763318
r0p0t0a217.37,0,inf,Q_O_D,5,217.37,-2.6547863652999695
r0p0t0a217.37,0,inf,Q_O_D,6,217.37,-2.6550605475661087
r0p0t0a217.37,0,inf,Q_O_D,7,217.37,-2.6550430318071108
r0p0t0a217.37,0,inf,Q_O_D,8,217.37,-2.6546803767210463
r0p0t0a217.37,0,inf,Q_O_D,9,217.37,-2.655014439969648
r0p0t0a217.37,0,inf,Q_O_D,10,217.37,-2.6550622622602305
r0p0t0a217.37,0,inf,Q_O_D,11,217.37,-2.654883640426533
r0p0t0a217.37,0,inf,Q_O_D,12,217.37,-2.6550691033162366
r0p0t0a217.37,0,inf,Q_O_D,13,217.37,-2.6552741955059673
r0p0t0a217.37,0,inf,Q_O_D,14,217.37,-2.654507973737452
r0p0t0a217.37,0,inf,Q_O_D,15,217.37,-2.654939175873892
r0p0t0a217.37,0,inf,Q_O_D,16,217.37,-2.6548649421218897
r0p0t0a217.37,0,inf,Q_O_D,17,217.37,-2.6550569329507425
r0p0t0a217.37,0,inf,Q_O_D,18,217.37,-2.655064447750192
r0p0t0a217.37,0,inf,Q_O_D,19,217.37,-2.65506152799594
r0p0t0a217.37,0,inf,Q_O_D,20,217.37,-2.6556404727215863
r0p0t0a217.37,0,inf,Q_O_D,21,217.37,-2.654970375481639
r0p0t0a217.37,0,inf,Q_O_D,22,217.37,-2.6550826679762167
r0p0t0a217.37,0,inf,Q_O_D,23,217.37,-2.6549078715046903
r0p0t0a217.37,0,inf,Q_O_D,24,217.37,-2.6549440629654555
r0p0t0a217.37,0,inf,Q_O_D,25,217.37,-2.6550295895077625
r0p0t0a217.37,0,inf,Q_O_D,26,217.37,-2.6548454224913485
r0p0t0a217.37,0,inf,Q_O_D,27,217.37,-2.6554909726244773
r0p0t0a217.37,0,inf,Q_O_D,28,217.37,-2.6551134765097686
r0p0t0a217.37,0,inf,Q_O_D,29,217.37,-2.6548660807740134
r0p0t0a217.37,0,inf,Q_O_D,30,217.37,-2.655310567274796
r0p0t0a217.37,0,inf,Q_O_D,31,217.37,-2.6549880678065847
r0p0t0a217.37,0,inf,Q_O_R,0,217.37,-2.275457687097571
r0p0t0a217.37,0,inf,Q_O_R,1,217.37,-3.312267507733509
r0p0t0a217.37,0,inf,Q_O_R,2,217.37,-3.5299473506639742
r0p0t0a217.37,0,inf,Q_O_R,3,217.37,-3.662228950574729
r0p0t0a217.37,0,inf,Q_O_R,4,217.37,-2.296641778026924
r0p0t0a217.37,0,inf,Q_O_R,5,217.37,-2.3231679747506178
r0p0t0a217.37,0,inf,Q_O_R,6,217.37,-1.984758970584835
r0p0t0a217.37,0,inf,Q_O_R,7,217.37,-2.142717286573543
r0p0t0a217.37,0,inf,Q_O_R,8,217.37,-3.0739933125649372
r0p0t0a217.37,0,inf,Q_O_R,9,217.37,-2.7831271669674607
r0p0t0a217.37,0,inf,Q_O_R,10,217.37,-0.4759868965873011
r0p0t0a217.37,0,inf,Q_O_R,11,217.37,-0.3753644329426038
r0p0t0a217.37,0,inf,Q_O_R,12,217.37,-2.983664615107898
r0p0t0a217.37,0,inf,Q_O_R,13,217.37,-1.5102689247086118
r0p0t0a217.37,0,inf,Q_O_R,14,217.37,-2.4031934826554675
r0p0t0a217.37,0,inf,Q_O_R,15,217.37,-1.6388466708247051
r0p0t0a217.37,0,inf,Q_O_R,16,217.37,-1.2019943455519524
r0p0t0a217.37,0,inf,Q_O_R,17,217.37,-3.2639159750405042
r0p0t0a217.37,0,inf,Q_O_R,18,217.37,-2.041108058504676
r0p0t0a217.37,0,inf,Q_O_R,19,217.37,-1.6665029518709957
r0p0t0a217.37,0,inf,Q_O_R,20,217.37,-2.0982785697405006
r0p0t0a217.37,0,inf,Q_O_R,21,217.37,-3.6985834069399743
r0p0t0a217.37,0,inf,Q_O_R,22,217.37,-2.269590808325688
r0p0t0a217.37,0,inf,Q_O_R,23,217.37,-2.2220691564850767
r0p0t0a217.37,0,inf,Q_O_R,24,217.37,-3.853652455372867
r0p0t0a217.37,0,inf,Q_O_R,25,217.37,-1.7037279536551182
r0p0t0a217.37,0,inf,Q_O_R,26,217.37,-0.717691575007052
r0p0t0a217.37,0,inf,Q_O_R,27,217.37,-1.2493213938068948
r0p0t0a217.37,0,inf,Q_O_R,28,217.37,-3.3475502927207117
r0p0t0a217.37,0,inf,Q_O_R,29,217.37,-2.576536841119605
r0p0t0a217.37,0,inf,Q_O_R,30,217.37,-1.020117390880955
r0p0t0a217.37,0,inf,Q_O_R,31,217.37,-3.761238918909271
r0p0t0a217.37,0,inf,F_L_R,0,217.37,0.404748005753504
r0p0t0a217.37,0,inf,F_L_R,1,217.37,-0.8040048901604564
r0p0t0a217.37,0,inf,F_L_R,2,217.37,-0.2167978477826864
r0p0t0a217.37,0,inf,F_L_R,3,217.37,-0.7445066099051019
r0p0t0a217.37,0,inf,F_L_R,4,217.37,-0.20659377392996703
r0p0t0a217.37,0,inf,F_L_R,5,217.37,0.5985149638586904
r0p0t0a217.37,0,inf,F_L_R,6,217.37,0.5662237742341176
r0p0t0a217.37,0,inf,F_L_R,7,217.37,0.06679917470518149
r0p0t0a217.37,0,inf,F_L_R,8,217.37,0.1764672268658387
r0p0t0a217.37,0,inf,F_L_R,9,217.37,-0.1837236191761349
r0p0t0a217.37,0,inf,F_L_R,10,217.37,1.7600225288881006
r0p0t0a217.37,0,inf,F_L_R,11,217.37,0.5731965742980947
r0p0t0a217.37,0,inf,F_L_R,12,217.37,-0.5031065478387973
r0p0t0a217.37,0,inf,F_L_R,13,217.37,0.026410760004409894
r0p0t0a217.37,0,inf,F_L_R,14,217.37,-0.24016400336881816
r0p0t0a217.37,0,inf,F_L_R,15,217.37,0.11026818443616548
r0p0t0a217.37,0,inf,F_L_R,16,217.37,-0.18350922736533448
r0p0t0a217.37,0,inf,F_L_R,17,217.37,-0.7273457599231961
r0p0t0a217.37,0,inf,F_L_R,18,217.37,0.20559234224066358
r0p0t0a217.37,0,inf,F_L_R,19,217.37,1.4690718954566364
r0p0t0a217.37,0,inf,F_L_R,20,217.37,0.6145751594780791
r0p0t0a217.37,0,inf,F_L_R,21,217.37,-0.5801214587272625
r0p0t0a217.37,0,inf,F_L_R,22,217.37,-0.16248192413445395
r0p0t0a217.37,0,inf,F_L_R,23,217.37,-0.22456733748697388
r0p0t0a217.37,0,inf,F_L_R,24,217.37,-0.8577972812265671
r0p0t0a217.37,0,inf,F_L_R,25,217.37,0.6150615960964387
r0p0t0a217.37,0,inf,F_L_R,26,217.37,0.6549522845393199
r0p0t0a217.37,0,inf,F_L_R,27,217.37,0.3889039682844668
r0p0t0a217.37,0,inf,F_L_R,28,217.37,-1.059655623151798
r0p0t0a217.37,0,inf,F_L_R,29,217.37,-0.41489731781416594
r0p0t0a217.37,0,inf,F_L_R,30,217.37,0.6570205546067314
r0p0t0a217.37,0,inf,F_L_R,31,217.37,-1.610782453587774
r0p0t0a217.37,1,10.0,F_S_D,0,217.37,0.22650582976439182
r0p0t0a217.37,1,10.0,F_S_D,1,217.37,-0.466606330418017
r0p0t0a217.37,1,10.0,F_S_D,2,217.37,0.17711415335725178
r0p0t0a217.37,1,10.0,F_S_D,3,217.37,-1.4180760588957355
r0p0t0a217.37,1,10.0,F_S_D,4,217.37,-1.2749613691323702
r0p0t0a217.37,1,10.0,F_S_D,5,217.37,-1.4386671242403963
r0p0t0a217.37,1,10.0,F_S_D,6,217.37,-0.2243144758327844
r0p0t0a217.37,1,10.0,F_S_D,7,217.37,-0.09783514230809942
r0p0t0a217.37,1,10.0,F_S_D,8,217.37,-0.8072546121180721
r0p0t0a217.37,1,10.0,F_S_D,9,217.37,-0.2638974403148495
r0p0t0a217.37,1,10.0,F_S_D,10,217.37,0.4785468506942152
r0p0t0a217.37,1,10.0,F_S_D,11,217.37,-1.962270435614073
r0p0t0a217.37,1,10.0,F_S_D,12,217.37,-0.8093077958019421
r0p0t0a217.37,1,10.0,F_S_D,13,217.37,0.3398600980683
r0p0t0a217.37,1,10.0,F_S_D,14,217.37,-1.3716347711814478
r0p0t0a217.37,1,10.0,F_S_D,15,217.37,-0.607587021651625
r0p0t0a217.37,1,10.0,F_S_D,16,217.37,0.09696124673610029
r0p0t0a217.37,1,10.0,F_S_D,17,217.37,-0.6475691022800447
r0p0t0a217.37,1,10.0,F_S_D,18,217.37,0.3543422579567732
r0p0t0a217.37,1,10.0,F_S_D,19,217.37,0.6318333144532744
r0p0t0a217.37,1,10.0,F_S_D,20,217.37,0.22806595223903514
r0p0t0a217.37,1,10.0,F_S_D,21,217.37,-2.2054132212375634
r0p0t0a217.37,1,10.0,F_S_D,22,217.37,-0.1288064241350071
r0p0t0a217.37,1,10.0,F_S_D,23,217.37,-1.0606674628223232
r0p0t0a217.37,1,10.0,F_S_D,24,217.37,2.2696673641220286
r0p0t0a217.37,1,10.0,F_S_D,25,217.37,-1.14731745133588
r0p0t0a217.37,1,10.0,F_S_D,26,217.37,0.6443796912255948
r0p0t0a217.37,1,10.0,F_S_D,27,217.37,0.7716229879113143
r0p0t0a217.37,1,10.0,F_S_D,28,217.37,0.3534267413285761
r0p0t0a217.37,1,10.0,F_S_D,29,217.37,-0.10685212272244371
r0p0t0a217.37,1,10.0,F_S_D,30,217.37,1.0705923438130185
r0p0t0a217.37,1,10.0,F_S_D,31,217.37,-0.24569081640674995
r0p0t0a217.37,1,10.0,F_S_R,0,217.37,0.7859430107323533
r0p0t0a217.37,1,10.0,F_S_R,1,217.37,0.8699995310794861
r0p0t0a217.37,1,10.0,F_S_R,2,217.37,-0.09427542088002383
r0p0t0a217.37,1,10.0,F_S_R,3,217.37,-2.147815683825911
r0p0t0a217.37,1,10.0,F_S_R,4,217.37,-0.7580162708241005
r0p0t0a217.37,1,10.0,F_S_R,5,217.37,-2.280746297403482
r0p0t0a217.37,1,10.0,F_S_R,6,217.37,-0.3265172014603195
r0p0t0a217.37,1,10.0,F_S_R,7,217.37,0.10460133717469944
r0p0t0a217.37,1,10.0,F_S_R,8,217.37,3.285498066398418
r0p0t0a217.37,1,10.0,F_S_R,9,217.37,1.8584197912085756
r0p0t0a217.37,1,10.0,F_S_R,10,217.37,1.2174575078706766
r0p0t0a217.37,1,10.0,F_S_R,11,217.37,-1.818118305324333
r0p0t0a217.37,1,10.0,F_S_R,12,217.37,2.873111418656322
r0p0t0a217.37,1,10.0,F_S_R,13,217.37,1.039553759118803
r0p0t0a217.37,1,10.0,F_S_R,14,217.37,-2.206412847096658
r0p0t0a217.37,1,10.0,F_S_R,15,217.37,0.7424226651299932
r0p0t0a217.37,1,10.0,F_S_R,16,217.37,0.8452144770702716
r0p0t0a217.37,1,10.0,F_S_R,17,217.37,1.610564880437778
r0p0t0a217.37,1,10.0,F_S_R,18,217.37,0.1169206331346686
r0p0t0a217.37,1,10.0,F_S_R,19,217.37,1.212097154288358
r0p0t0a217.37,1,10.0,F_S_R,20,217.37,1.3705613274455573
r0p0t0a217.37,1,10.0,F_S_R,21,217.37,0.17768087663080223
r0p0t0a217.37,1,10.0,F_S_R,22,217.37,-0.7432859058926624
r0p0t0a217.37,1,10.0,F_S_R,23,217.37,0.3928393208179841
r0p0t0a217.37,1,10.0,F_S_R,24,217.37,4.128530829568263
r0p0t0a217.37,1,10.0,F_S_R,25,217.37,-0.28941803637292196
r0p0t0a217.37,1,10.0,F_S_R,26,217.37,0.9454621859773624
r0p0t0a217.37,1,10.0,F_S_R,27,217.37,3.495801560768996
r0p0t0a217.37,1,10.0,F_S_R,28,217.37,2.1069369986204833
r0p0t0a217.37,1,10.0,F_S_R,29,217.37,1.734039432708812
r0p0t0a217.37,1,10.0,F_S_R,30,217.37,1.910740960113685
r0p0t0a217.37,1,10.0,F_S_R,31,217.37,2.3503644446302587
r0p0t0a217.37,1,10.0,F_O_D,0,217.37,0.21144771573256094
r0p0t0a217.37,1,10.0,F_O_D,1,217.37,-0.466606330418017
r0p0t0a217.37,1,10.0,F_O_D,2,217.37,0.1771141533571381
r0p0t0a217.37,1,10.0,F_O_D,3,217.37,-1.4180760588957355
r0p0t0a217.37,1,10.0,F_O_D,4,217.37,-1.2749613691322566
r0p0t0a217.37,1,10.0,F_O_D,5,217.37,-1.4386671242404532
r0p0t0a217.37,1,10.0,F_O_D,6,217.37,-0.2243144758327844
r0p0t0a217.37,1,10.0,F_O_D,7,217.37,-0.09783514230809942
r0p0t0a217.37,1,10.0,F_O_D,8,217.37,-0.8072546121180721
r0p0t0a217.37,1,10.0,F_O_D,9,217.37,-0.2638974403148495
r0p0t0a217.37,1,10.0,F_O_D,10,217.37,0.4785468506941015
r0p0t0a217.37,1,10.0,F_O_D,11,217.37,-1.962270435614073
r0p0t0a217.37,1,10.0,F_O_D,12,217.37,-0.8093077958019421
r0p0t0a217.37,1,10.0,F_O_D,13,217.37,0.3398600980683568
r0p0t0a217.37,1,10.0,F_O_D,14,217.37,-1.3716347711814478
r0p0t0a217.37,1,10.0,F_O_D,15,217.37,-0.6075870216517387
r0p0t0a217.37,1,10.0,F_O_D,16,217.37,0.09696124673610029
r0p0t0a217.37,1,10.0,F_O_D,17,217.37,-0.6475691022800447
r0p0t0a217.37,1,10.0,F_O_D,18,217.37,0.3543422579567732
r0p0t0a217.37,1,10.0,F_O_D,19,217.37,0.6318333144532744
r0p0t0a217.37,1,10.0,F_O_D,20,217.37,0.22806595223903514
r0p0t0a217.37,1,10.0,F_O_D,21,217.37,-2.2054132212375634
r0p0t0a217.37,1,10.0,F_O_D,22,217.37,-0.1288064241350071
r0p0t0a217.37,1,10.0,F_O_D,23,217.37,-1.06066746282238
r0p0t0a217.37,1,10.0,F_O_D,24,217.37,2.2696673641220286
r0p0t0a217.37,1,10.0,F_O_D,25,217.37,-1.14731745133588
r0p0t0a217.37,1,10.0,F_O_D,26,217.37,0.6443796912255948
r0p0t0a217.37,1,10.0,F_O_D,27,217.37,0.7716229879112575
r0p0t0a217.37,1,10.0,F_O_D,28,217.37,0.3534267413285761
r0p0t0a217.37,1,10.0,F_O_D,29,217.37,-0.10685212272244371
r0p0t0a217.37,1,10.0,F_O_D,30,217.37,1.0705923438130185
r0p0t0a217.37,1,10.0,F_O_D,31,217.37,-0.24569081640674995
r0p0t0a217.37,1,10.0,F_O_R,0,217.37,0.3181597354654855
r0p0t0a217.37,1,10.0,F_O_R,1,217.37,0.8244017646902648
r0p0t0a217.37,1,10.0,F_O_R,2,217.37,-0.0875459163825667
r0p0t0a217.37,1,10.0,F_O_R,3,217.37,-2.1479906084384766
r0p0t0a217.37,1,10.0,F_O_R,4,217.37,-0.7580274759783379
r0p0t0a217.37,1,10.0,F_O_R,5,217.37,-2.280741655609404
r0p0t0a217.37,1,10.0,F_O_R,6,217.37,-0.3265178800195372
r0p0t0a217.37,1,10.0,F_O_R,7,217.37,0.10460133715298525
r0p0t0a217.37,1,10.0,F_O_R,8,217.37,3.2854980483077725
r0p0t0a217.37,1,10.0,F_O_R,9,217.37,1.8584197897861259
r0p0t0a217.37,1,10.0,F_O_R,10,217.37,1.2174575079755527
r0p0t0a217.37,1,10.0,F_O_R,11,217.37,-1.8181183053862924
r0p0t0a217.37,1,10.0,F_O_R,12,217.37,2.8731114186499553
r0p0t0a217.37,1,10.0,F_O_R,13,217.37,1.0395537591197694
r0p0t0a217.37,1,10.0,F_O_R,14,217.37,-2.2064128470961464
r0p0t0a217.37,1,10.0,F_O_R,15,217.37,0.7424226651299932
r0p0t0a217.37,1,10.0,F_O_R,16,217.37,0.8452144770703285
r0p0t0a217.37,1,10.0,F_O_R,17,217.37,1.6105648804378347
r0p0t0a217.37,1,10.0,F_O_R,18,217.37,0.1169206331346686
r0p0t0a217.37,1,10.0,F_O_R,19,217.37,1.2120971542883012
r0p0t0a217.37,1,10.0,F_O_R,20,217.37,1.370561327445671
r0p0t0a217.37,1,10.0,F_O_R,21,217.37,0.17768087663080223
r0p0t0a217.37,1,10.0,F_O_R,22,217.37,-0.7432859058926624
r0p0t0a217.37,1,10.0,F_O_R,23,217.37,0.3928393208179841
r0p0t0a217.37,1,10.0,F_O_R,24,217.37,4.128530829568376
r0p0t0a217.37,1,10.0,F_O_R,25,217.37,-0.28941803637292196
r0p0t0a217.37,1,10.0,F_O_R,26,217.37,0.9454621859773624
r0p0t0a217.37,1,10.0,F_O_R,27,217.37,3.495801560768939
r0p0t0a217.37,1,10.0,F_O_R,28,217.37,2.10693699862054
r0p0t0a217.37,1,10.0,F_O_R,29,217.37,1.734039432708812
r0p0t0a217.37,1,10.0,F_O_R,30,217.37,1.910740960113685
r0p0t0a217.37,1,10.0,F_O_R,31,217.37,2.3503644446303724
r0p0t0a217.37,1,10.0,Q_S_D,0,217.37,-2.096863309491823
r0p0t0a217.37,1,10.0,Q_S_D,1,217.37,-2.940434029115977
r0p0t0a217.37,1,10.0,Q_S_D,2,217.37,-2.3110668829506267
r0p0t0a217.37,1,10.0,Q_S_D,3,217.37,-3.920934839370375
r0p0t0a217.37,1,10.0,Q_S_D,4,217.37,-3.6860833185804722
r0p0t0a217.37,1,10.0,Q_S_D,5,217.37,-3.8401933320164403
r0p0t0a217.37,1,10.0,Q_S_D,6,217.37,-2.7991370466498324
r0p0t0a217.37,1,10.0,Q_S_D,7,217.37,-2.716694958345215
r0p0t0a217.37,1,10.0,Q_S_D,8,217.37,-3.257682484910447
r0p0t0a217.37,1,10.0,Q_S_D,9,217.37,-2.7098506985374797
r0p0t0a217.37,1,10.0,Q_S_D,10,217.37,-2.049652011897024
r0p0t0a217.37,1,10.0,Q_S_D,11,217.37,-4.556862276666152
r0p0t0a217.37,1,10.0,Q_S_D,12,217.37,-3.2529492052176465
r0p0t0a217.37,1,10.0,Q_S_D,13,217.37,-2.1806300930918496
r0p0t0a217.37,1,10.0,Q_S_D,14,217.37,-3.8917412617878995
r0p0t0a217.37,1,10.0,Q_S_D,15,217.37,-3.0743156233422155
r0p0t0a217.37,1,10.0,Q_S_D,16,217.37,-2.4203544532894057
r0p0t0a217.37,1,10.0,Q_S_D,17,217.37,-3.0580217644726986
r0p0t0a217.37,1,10.0,Q_S_D,18,217.37,-2.1058590526993157
r0p0t0a217.37,1,10.0,Q_S_D,19,217.37,-1.7711534420660655
r0p0t0a217.37,1,10.0,Q_S_D,20,217.37,-2.2442411476483244
r0p0t0a217.37,1,10.0,Q_S_D,21,217.37,-4.610932486485012
r0p0t0a217.37,1,10.0,Q_S_D,22,217.37,-2.4658459846307323
r0p0t0a217.37,1,10.0,Q_S_D,23,217.37,-3.670101057158604
r0p0t0a217.37,1,10.0,Q_S_D,24,217.37,-0.13738669433138284
r0p0t0a217.37,1,10.0,Q_S_D,25,217.37,-3.704614651256179
r0p0t0a217.37,1,10.0,Q_S_D,26,217.37,-1.8358639532842744
r0p0t0a217.37,1,10.0,Q_S_D,27,217.37,-1.7026390761523658
r0p0t0a217.37,1,10.0,Q_S_D,28,217.37,-2.2608482555376668
r0p0t0a217.37,1,10.0,Q_S_D,29,217.37,-2.408443765781726
r0p0t0a217.37,1,10.0,Q_S_D,30,217.37,-1.3099544266841576
r0p0t0a217.37,1,10.0,Q_S_D,31,217.37,-2.752439569882995
r0p0t0a217.37,1,10.0,Q_S_R,0,217.37,-1.5435864578930705
r0p0t0a217.37,1,10.0,Q_S_R,1,217.37,-1.7658903410908806
r0p0t0a217.37,1,10.0,Q_S_R,2,217.37,-2.6707276355539875
r0p0t0a217.37,1,10.0,Q_S_R,3,217.37,-4.915098052066355
r0p0t0a217.37,1,10.0,Q_S_R,4,217.37,-3.4531962930942655
r0p0t0a217.37,1,10.0,Q_S_R,5,217.37,-5.054009992695569
r0p0t0a217.37,1,10.0,Q_S_R,6,217.37,-3.041785881622559
r0p0t0a217.37,1,10.0,Q_S_R,7,217.37,-2.3096273428889162
r0p0t0a217.37,1,10.0,Q_S_R,8,217.37,0.8582709982597407
r0p0t0a217.37,1,10.0,Q_S_R,9,217.37,-1.0510202157894355
r0p0t0a217.37,1,10.0,Q_S_R,10,217.37,-1.0939146608482133
r0p0t0a217.37,1,10.0,Q_S_R,11,217.37,-4.36035352076442
r0p0t0a217.37,1,10.0,Q_S_R,12,217.37,0.5119740801077342
r0p0t0a217.37,1,10.0,Q_S_R,13,217.37,-1.6259933258884303
r0p0t0a217.37,1,10.0,Q_S_R,14,217.37,-5.095593027886991
r0p0t0a217.37,1,10.0,Q_S_R,15,217.37,-1.852123359181121
r0p0t0a217.37,1,10.0,Q_S_R,16,217.37,-1.8260476406935595
r0p0t0a217.37,1,10.0,Q_S_R,17,217.37,-0.788568638817992
r0p0t0a217.37,1,10.0,Q_S_R,18,217.37,-2.3193474677556196
r0p0t0a217.37,1,10.0,Q_S_R,19,217.37,-1.5034698549422956
r0p0t0a217.37,1,10.0,Q_S_R,20,217.37,-1.0362275367742768
r0p0t0a217.37,1,10.0,Q_S_R,21,217.37,-2.4574995510608346
r0p0t0a217.37,1,10.0,Q_S_R,22,217.37,-3.4042029740627413
r0p0t0a217.37,1,10.0,Q_S_R,23,217.37,-2.481888519201334
r0p0t0a217.37,1,10.0,Q_S_R,24,217.37,1.2994532285046034
r0p0t0a217.37,1,10.0,Q_S_R,25,217.37,-3.1971624630930364
r0p0t0a217.37,1,10.0,Q_S_R,26,217.37,-1.9583815534833775
r0p0t0a217.37,1,10.0,Q_S_R,27,217.37,1.0797629453818445
r0p0t0a217.37,1,10.0,Q_S_R,28,217.37,-0.46714376610191266
r0p0t0a217.37,1,10.0,Q_S_R,29,217.37,-0.8817902658262255
r0p0t0a217.37,1,10.0,Q_S_R,30,217.37,-0.5526490635068626
r0p0t0a217.37,1,10.0,Q_S_R,31,217.37,-0.4026104672130941
r0p0t0a217.37,1,10.0,Q_O_D,0,217.37,-2.1056069058114417
r0p0t0a217.37,1,10.0,Q_O_D,1,217.37,-2.940434029115977
r0p0t0a217.37,1,10.0,Q_O_D,2,217.37,-2.3110668829506835
r0p0t0a217.37,1,10.0,Q_O_D,3,217.37,-3.920934839370375
r0p0t0a217.37,1,10.0,Q_O_D,4,217.37,-3.686083318580529
r0p0t0a217.37,1,10.0,Q_O_D,5,217.37,-3.8401933320164403
r0p0t0a217.37,1,10.0,Q_O_D,6,217.37,-2.7991370466498324
r0p0t0a217.37,1,10.0,Q_O_D,7,217.37,-2.716694958345215
r0p0t0a217.37,1,10.0,Q_O_D,8,217.37,-3.2576824849105037
r0p0t0a217.37,1,10.0,Q_O_D,9,217.37,-2.7098506985374797
r0p0t0a217.37,1,10.0,Q_O_D,10,217.37,-2.049652011897024
r0p0t0a217.37,1,10.0,Q_O_D,11,217.37,-4.556862276666095
r0p0t0a217.37,1,10.0,Q_O_D,12,217.37,-3.2529492052177034
r0p0t0a217.37,1,10.0,Q_O_D,13,217.37,-2.180630093091793
r0p0t0a217.37,1,10.0,Q_O_D,14,217.37,-3.8917412617879563
r0p0t0a217.37,1,10.0,Q_O_D,15,217.37,-3.0743156233421587
r0p0t0a217.37,1,10.0,Q_O_D,16,217.37,-2.420354453289349
r0p0t0a217.37,1,10.0,Q_O_D,17,217.37,-3.0580217644726417
r0p0t0a217.37,1,10.0,Q_O_D,18,217.37,-2.1058590526993157
r0p0t0a217.37,1,10.0,Q_O_D,19,217.37,-1.7711534420660655
r0p0t0a217.37,1,10.0,Q_O_D,20,217.37,-2.2442411476483244
r0p0t0a217.37,1,10.0,Q_O_D,21,217.37,-4.610932486485012
r0p0t0a217.37,1,10.0,Q_O_D,22,217.37,-2.4658459846307323
r0p0t0a217.37,1,10.0,Q_O_D,23,217.37,-3.6701010571587176
r0p0t0a217.37,1,10.0,Q_O_D,24,217.37,-0.13738669433138284
r0p0t0a217.37,1,10.0,Q_O_D,25,217.37,-3.704614651256179
r0p0t0a217.37,1,10.0,Q_O_D,26,217.37,-1.8358639532842744
r0p0t0a217.37,1,10.0,Q_O_D,27,217.37,-1.7026390761524226
r0p0t0a217.37,1,10.0,Q_O_D,28,217.37,-2.26084825553761
r0p0t0a217.37,1,10.0,Q_O_D,29,217.37,-2.408443765781783
r0p0t0a217.37,1,10.0,Q_O_D,30,217.37,-1.3099544266842145
r0p0t0a217.37,1,10.0,Q_O_D,31,217.37,-2.7524395698830517
r0p0t0a217.37,1,10.0,Q_O_R,0,217.37,-2.0292001512657407
r0p0t0a217.37,1,10.0,Q_O_R,1,217.37,-1.781547724385348
r0p0t0a217.37,1,10.0,Q_O_R,2,217.37,-2.664904951080075
r0p0t0a217.37,1,10.0,Q_O_R,3,217.37,-4.915209132421751
r0p0t0a217.37,1,10.0,Q_O_R,4,217.37,-3.453207116073372
r0p0t0a217.37,1,10.0,Q_O_R,5,217.37,-5.05400859730878
