x,y,t
1.5500000000,-0.7000000000,0.0001328504
1.5500000000,-0.6500000000,0.0001344284
1.5500000000,-0.6000000000,0.0001359409
1.5500000000,-0.5500000000,0.0001373784
1.5500000000,-0.5000000000,0.0001387315
1.5500000000,-0.4500000000,0.0001399909
1.5500000000,-0.4000000000,0.0001411472
1.5500000000,-0.3500000000,0.0001421917
1.5500000000,-0.3000000000,0.0001431159
1.5500000000,-0.2500000000,0.0001439122
1.5500000000,-0.2000000000,0.0001445737
1.5500000000,-0.1500000000,0.0001450946
1.5500000000,-0.1000000000,0.0001454701
1.5500000000,-0.0500000000,0.0001456968
1.5500000000,-0.0000000000,0.0001457726
1.6000000000,-3.0000000000,0.0000685974
1.6000000000,-2.9500000000,0.0000694975
1.6000000000,-2.9000000000,0.0000704179
1.6000000000,-2.8500000000,0.0000713592
1.6000000000,-2.8000000000,0.0000723218
1.6000000000,-2.7500000000,0.0000733064
1.6000000000,-2.7000000000,0.0000743135
1.6000000000,-2.6500000000,0.0000753435
1.6000000000,-2.6000000000,0.0000763972
1.6000000000,-2.5500000000,0.0000774749
1.6000000000,-2.5000000000,0.0000785773
1.6000000000,-2.4500000000,0.0000797048
1.6000000000,-2.4000000000,0.0000808580
1.6000000000,-2.3500000000,0.0000820373
1.6000000000,-2.3000000000,0.0000832433
1.6000000000,-2.2500000000,0.0000844764
1.6000000000,-2.2000000000,0.0000857369
1.6000000000,-2.1500000000,0.0000870254
1.6000000000,-2.1000000000,0.0000883420
1.6000000000,-2.0500000000,0.0000896871
1.6000000000,-2.0000000000,0.0000910608
1.6000000000,-1.9500000000,0.0000924633
1.6000000000,-1.9000000000,0.0000938946
1.6000000000,-1.8500000000,0.0000953546
1.6000000000,-1.8000000000,0.0000968431
1.6000000000,-1.7500000000,0.0000983599
1.6000000000,-1.7000000000,0.0000999044
1.6000000000,-1.6500000000,0.0001014759
1.6000000000,-1.6000000000,0.0001030736
1.6000000000,-1.5500000000,0.0001046965
1.6000000000,-1.5000000000,0.0001063433
1.6000000000,-1.4500000000,0.0001080123
1.6000000000,-1.4000000000,0.0001097018
1.6000000000,-1.3500000000,0.0001114094
1.6000000000,-1.3000000000,0.0001131328
1.6000000000,-1.2500000000,0.0001148691
1.6000000000,-1.2000000000,0.0001166148
1.6000000000,-1.1500000000,0.0001183663
1.6000000000,-1.1000000000,0.0001201195
1.6000000000,-1.0500000000,0.0001218697
1.6000000000,-1.0000000000,0.0001236119
1.6000000000,-0.9500000000,0.0001253403
1.6000000000,-0.9000000000,0.0001270490
1.6000000000,-0.8500000000,0.0001287314
1.6000000000,-0.8000000000,0.0001303804
1.6000000000,-0.7500000000,0.0001319887
1.6000000000,-0.7000000000,0.0001335484
1.6000000000,-0.6500000000,0.0001350514
1.6000000000,-0.6000000000,0.0001364893
1.6000000000,-0.5500000000,0.0001378536
1.6000000000,-0.5000000000,0.0001391356
1.6000000000,-0.4500000000,0.0001403270
1.6000000000,-0.4000000000,0.0001414192
1.6000000000,-0.3500000000,0.0001424045
1.6000000000,-0.3000000000,0.0001432753
1.6000000000,-0.2500000000,0.0001440247
1.6000000000,-0.2000000000,0.0001446467
1.6000000000,-0.1500000000,0.0001451360
1.6000000000,-0.1000000000,0.0001454886
1.6000000000,-0.0500000000,0.0001457015
1.6000000000,-0.0000000000,0.0001457726
1.6500000000,-3.0000000000,0.0000702491
1.6500000000,-2.9500000000,0.0000711578
1.6500000000,-2.9000000000,0.0000720866
1.6500000000,-2.8500000000,0.0000730358
1.6500000000,-2.8000000000,0.0000740060
1.6500000000,-2.7500000000,0.0000749977
1.6500000000,-2.7000000000,0.0000760114
1.6500000000,-2.6500000000,0.0000770476
1.6500000000,-2.6000000000,0.0000781067
1.6500000000,-2.5500000000,0.0000791893
1.6500000000,-2.5000000000,0.0000802957
1.6500000000,-2.4500000000,0.0000814266
1.6500000000,-2.4000000000,0.0000825823
1.6500000000,-2.3500000000,0.0000837632
1.6500000000,-2.3000000000,0.0000849698
1.6500000000,-2.2500000000,0.0000862024
1.6500000000,-2.2000000000,0.0000874612
1.6500000000,-2.1500000000,0.0000887467
1.6500000000,-2.1000000000,0.0000900590
1.6500000000,-2.0500000000,0.0000913983
1.6500000000,-2.0000000000,0.0000927646
1.6500000000,-1.9500000000,0.0000941580
1.6500000000,-1.9000000000,0.0000955785
1.6500000000,-1.8500000000,0.0000970257
1.6500000000,-1.8000000000,0.0000984993
1.6500000000,-1.7500000000,0.0000999990
1.6500000000,-1.7000000000,0.0001015241
1.6500000000,-1.6500000000,0.0001030738
1.6500000000,-1.6000000000,0.0001046472
1.6500000000,-1.5500000000,0.0001062430
1.6500000000,-1.5000000000,0.0001078599
1.6500000000,-1.4500000000,0.0001094962
1.6500000000,-1.4000000000,0.0001111498
1.6500000000,-1.3500000000,0.0001128187
1.6500000000,-1.3000000000,0.0001145001
1.6500000000,-1.2500000000,0.0001161911
1.6500000000,-1.2000000000,0.0001178885
1.6500000000,-1.1500000000,0.0001195885
1.6500000000,-1.1000000000,0.0001212872
1.6500000000,-1.0500000000,0.0001229798
1.6500000000,-1.0000000000,0.0001246616
1.6500000000,-0.9500000000,0.0001263271
1.6500000000,-0.9000000000,0.0001279705
1.6500000000,-0.8500000000,0.0001295857
1.6500000000,-0.8000000000,0.0001311659
1.6500000000,-0.7500000000,0.0001327043
1.6500000000,-0.7000000000,0.0001341936
1.6500000000,-0.6500000000,0.0001356262
1.6500000000,-0.6000000000,0.0001369945
1.6500000000,-0.5500000000,0.0001382906
1.6500000000,-0.5000000000,0.0001395067
1.6500000000,-0.4500000000,0.0001406351
1.6500000000,-0.4000000000,0.0001416683
1.6500000000,-0.3500000000,0.0001425991
1.6500000000,-0.3000000000,0.0001434208
1.6500000000,-0.2500000000,0.0001441273
1.6500000000,-0.2000000000,0.0001447131
1.6500000000,-0.1500000000,0.0001451738
1.6500000000,-0.1000000000,0.0001455056
1.6500000000,-0.0500000000,0.0001457057
1.6500000000,-0.0000000000,0.0001457726
1.7000000000,-3.0000000000,0.0000718663
1.7000000000,-2.9500000000,0.0000727826
1.7000000000,-2.9000000000,0.0000737185
1.7000000000,-2.8500000000,0.0000746746
1.7000000000,-2.8000000000,0.0000756512
1.7000000000,-2.7500000000,0.0000766488
1.7000000000,-2.7000000000,0.0000776679
1.7000000000,-2.6500000000,0.0000787088
1.7000000000,-2.6000000000,0.0000797721
1.7000000000,-2.5500000000,0.0000808582
1.7000000000,-2.5000000000,0.0000819675
1.7000000000,-2.4500000000,0.0000831003
1.7000000000,-2.4000000000,0.0000842571
1.7000000000,-2.3500000000,0.0000854381
1.7000000000,-2.3000000000,0.0000866438
1.7000000000,-2.2500000000,0.0000878743
1.7000000000,-2.2000000000,0.0000891300
1.7000000000,-2.1500000000,0.0000904110
1.7000000000,-2.1000000000,0.0000917175
1.7000000000,-2.0500000000,0.0000930494
1.7000000000,-2.0000000000,0.0000944069
1.7000000000,-1.9500000000,0.0000957898
1.7000000000,-1.9000000000,0.0000971978
1.7000000000,-1.8500000000,0.0000986308
1.7000000000,-1.8000000000,0.0001000882
1.7000000000,-1.7500000000,0.0001015695
1.7000000000,-1.7000000000,0.0001030740
1.7000000000,-1.6500000000,0.0001046008
1.7000000000,-1.6000000000,0.0001061487
1.7000000000,-1.5500000000,0.0001077166
1.7000000000,-1.5000000000,0.0001093029
1.7000000000,-1.4500000000,0.0001109058
1.7000000000,-1.4000000000,0.0001125233
1.7000000000,-1.3500000000,0.0001141532
1.7000000000,-1.3000000000,0.0001157927
1.7000000000,-1.2500000000,0.0001174389
1.7000000000,-1.2000000000,0.0001190887
1.7000000000,-1.1500000000,0.0001207382
1.7000000000,-1.1000000000,0.0001223836
1.7000000000,-1.0500000000,0.0001240204
1.7000000000,-1.0000000000,0.0001256438
1.7000000000,-0.9500000000,0.0001272487
1.7000000000,-0.9000000000,0.0001288297
1.7000000000,-0.8500000000,0.0001303807
1.7000000000,-0.8000000000,0.0001318957
1.7000000000,-0.7500000000,0.0001333680
1.7000000000,-0.7000000000,0.0001347909
1.7000000000,-0.6500000000,0.0001361575
1.7000000000,-0.6000000000,0.0001374607
1.7000000000,-0.5500000000,0.0001386932
1.7000000000,-0.5000000000,0.0001398481
1.7000000000,-0.4500000000,0.0001409182
1.7000000000,-0.4000000000,0.0001418968
1.7000000000,-0.3500000000,0.0001427774
1.7000000000,-0.3000000000,0.0001435540
1.7000000000,-0.2500000000,0.0001442211
1.7000000000,-0.2000000000,0.0001447739
1.7000000000,-0.1500000000,0.0001452083
1.7000000000,-0.1000000000,0.0001455210
1.7000000000,-0.0500000000,0.0001457096
1.7000000000,-0.0000000000,0.0001457726
1.7500000000,-3.0000000000,0.0000734492
1.7500000000,-2.9500000000,0.0000743720
1.7500000000,-2.9000000000,0.0000753141
1.7500000000,-2.8500000000,0.0000762759
1.7500000000,-2.8000000000,0.0000772577
1.7500000000,-2.7500000000,0.0000782601
1.7500000000,-2.7000000000,0.0000792834
1.7500000000,-2.6500000000,0.0000803279
1.7500000000,-2.6000000000,0.0000813942
1.7500000000,-2.5500000000,0.0000824825
1.7500000000,-2.5000000000,0.0000835932
1.7500000000,-2.4500000000,0.0000847267
1.7500000000,-2.4000000000,0.0000858832
1.7500000000,-2.3500000000,0.0000870630
1.7500000000,-2.3000000000,0.0000882664
1.7500000000,-2.2500000000,0.0000894936
1.7500000000,-2.2000000000,0.0000907447
1.7500000000,-2.1500000000,0.0000920198
1.7500000000,-2.1000000000,0.0000933190
1.7500000000,-2.0500000000,0.0000946423
1.7500000000,-2.0000000000,0.0000959895
1.7500000000,-1.9500000000,0.0000973605
1.7500000000,-1.9000000000,0.0000987549
1.7500000000,-1.8500000000,0.0001001724
1.7500000000,-1.8000000000,0.0001016123
1.7500000000,-1.7500000000,0.0001030742
1.7500000000,-1.7000000000,0.0001045570
1.7500000000,-1.6500000000,0.0001060599
1.7500000000,-1.6000000000,0.0001075817
1.7500000000,-1.5500000000,0.0001091209
1.7500000000,-1.5000000000,0.0001106760
1.7500000000,-1.4500000000,0.0001122453
1.7500000000,-1.4000000000,0.0001138265
1.7500000000,-1.3500000000,0.0001154174
1.7500000000,-1.3000000000,0.0001170153
1.7500000000,-1.2500000000,0.0001186173
1.7500000000,-1.2000000000,0.0001202202
1.7500000000,-1.1500000000,0.0001218203
1.7500000000,-1.1000000000,0.0001234138
1.7500000000,-1.0500000000,0.0001249965
1.7500000000,-1.0000000000,0.0001265637
1.7500000000,-0.9500000000,0.0001281104
1.7500000000,-0.9000000000,0.0001296316
1.7500000000,-0.8500000000,0.0001311216
1.7500000000,-0.8000000000,0.0001325745
1.7500000000,-0.7500000000,0.0001339844
1.7500000000,-0.7000000000,0.0001353448
1.7500000000,-0.6500000000,0.0001366494
1.7500000000,-0.6000000000,0.0001378917
1.7500000000,-0.5500000000,0.0001390650
1.7500000000,-0.5000000000,0.0001401628
1.7500000000,-0.4500000000,0.0001411789
1.7500000000,-0.4000000000,0.0001421070
1.7500000000,-0.3500000000,0.0001429412
1.7500000000,-0.3000000000,0.0001436763
1.7500000000,-0.2500000000,0.0001443072
1.7500000000,-0.2000000000,0.0001448296
1.7500000000,-0.1500000000,0.0001452399
1.7500000000,-0.1000000000,0.0001455351
1.7500000000,-0.0500000000,0.0001457131
1.7500000000,-0.0000000000,0.0001457726
1.8000000000,-3.0000000000,0.0000749980
1.8000000000,-2.9500000000,0.0000759263
1.8000000000,-2.9000000000,0.0000768736
1.8000000000,-2.8500000000,0.0000778400
1.8000000000,-2.8000000000,0.0000788261
1.8000000000,-2.7500000000,0.0000798321
1.8000000000,-2.7000000000,0.0000808584
1.8000000000,-2.6500000000,0.0000819054
1.8000000000,-2.6000000000,0.0000829735
1.8000000000,-2.5500000000,0.0000840628
1.8000000000,-2.5000000000,0.0000851738
1.8000000000,-2.4500000000,0.0000863066
1.8000000000,-2.4000000000,0.0000874616
1.8000000000,-2.3500000000,0.0000886390
1.8000000000,-2.3000000000,0.0000898388
1.8000000000,-2.2500000000,0.0000910613
1.8000000000,-2.2000000000,0.0000923066
1.8000000000,-2.1500000000,0.0000935746
1.8000000000,-2.1000000000,0.0000948653
1.8000000000,-2.0500000000,0.0000961786
1.8000000000,-2.0000000000,0.0000975144
1.8000000000,-1.9500000000,0.0000988723
1.8000000000,-1.9000000000,0.0001002519
1.8000000000,-1.8500000000,0.0001016528
1.8000000000,-1.8000000000,0.0001030743
1.8000000000,-1.7500000000,0.0001045157
1.8000000000,-1.7000000000,0.0001059760
1.8000000000,-1.6500000000,0.0001074543
1.8000000000,-1.6000000000,0.0001089492
1.8000000000,-1.5500000000,0.0001104593
1.8000000000,-1.5000000000,0.0001119830
1.8000000000,-1.4500000000,0.0001135184
1.8000000000,-1.4000000000,0.0001150633
1.8000000000,-1.3500000000,0.0001166155
1.8000000000,-1.3000000000,0.0001181722
1.8000000000,-1.2500000000,0.0001197307
1.8000000000,-1.2000000000,0.0001212876
1.8000000000,-1.1500000000,0.0001228396
1.8000000000,-1.1000000000,0.0001243827
1.8000000000,-1.0500000000,0.0001259130
1.8000000000,-1.0000000000,0.0001274260
1.8000000000,-0.9500000000,0.0001289169
1.8000000000,-0.9000000000,0.0001303810
1.8000000000,-0.8500000000,0.0001318128
1.8000000000,-0.8000000000,0.0001332069
1.8000000000,-0.7500000000,0.0001345577
1.8000000000,-0.7000000000,0.0001358592
1.8000000000,-0.6500000000,0.0001371056
1.8000000000,-0.6000000000,0.0001382908
1.8000000000,-0.5500000000,0.0001394088
1.8000000000,-0.5000000000,0.0001404536
1.8000000000,-0.4500000000,0.0001414194
1.8000000000,-0.4000000000,0.0001423007
1.8000000000,-0.3500000000,0.0001430921
1.8000000000,-0.3000000000,0.0001437888
1.8000000000,-0.2500000000,0.0001443864
1.8000000000,-0.2000000000,0.0001448808
1.8000000000,-0.1500000000,0.0001452690
1.8000000000,-0.1000000000,0.0001455481
1.8000000000,-0.0500000000,0.0001457164
1.8000000000,-0.0000000000,0.0001457726
1.8500000000,-3.0000000000,0.0000765130
1.8500000000,-2.9500000000,0.0000774459
1.8500000000,-2.9000000000,0.0000783973
1.8500000000,-2.8500000000,0.0000793674
1.8500000000,-2.8000000000,0.0000803566
1.8500000000,-2.7500000000,0.0000813653
1.8500000000,-2.7000000000,0.0000823936
1.8500000000,-2.6500000000,0.0000834420
1.8500000000,-2.6000000000,0.0000845107
1.8500000000,-2.5500000000,0.0000855999
1.8500000000,-2.5000000000,0.0000867100
1.8500000000,-2.4500000000,0.0000878411
1.8500000000,-2.4000000000,0.0000889934
1.8500000000,-2.3500000000,0.0000901671
1.8500000000,-2.3000000000,0.0000913622
1.8500000000,-2.2500000000,0.0000925789
1.8500000000,-2.2000000000,0.0000938172
1.8500000000,-2.1500000000,0.0000950769
1.8500000000,-2.1000000000,0.0000963580
1.8500000000,-2.0500000000,0.0000976603
1.8500000000,-2.0000000000,0.0000989835
1.8500000000,-1.9500000000,0.0001003272
1.8500000000,-1.9000000000,0.0001016911
1.8500000000,-1.8500000000,0.0001030744
1.8500000000,-1.8000000000,0.0001044766
1.8500000000,-1.7500000000,0.0001058968
1.8500000000,-1.7000000000,0.0001073339
1.8500000000,-1.6500000000,0.0001087870
1.8500000000,-1.6000000000,0.0001102546
1.8500000000,-1.5500000000,0.0001117352
1.8500000000,-1.5000000000,0.0001132272
1.8500000000,-1.4500000000,0.0001147287
1.8500000000,-1.4000000000,0.0001162375
1.8500000000,-1.3500000000,0.0001177513
1.8500000000,-1.3000000000,0.0001192675
1.8500000000,-1.2500000000,0.0001207832
1.8500000000,-1.2000000000,0.0001222952
1.8500000000,-1.1500000000,0.0001238003
1.8500000000,-1.1000000000,0.0001252946
1.8500000000,-1.0500000000,0.0001267742
1.8500000000,-1.0000000000,0.0001282351
1.8500000000,-0.9500000000,0.0001296725
1.8500000000,-0.9000000000,0.0001310820
1.8500000000,-0.8500000000,0.0001324584
1.8500000000,-0.8000000000,0.0001337968
1.8500000000,-0.7500000000,0.0001350917
1.8500000000,-0.7000000000,0.0001363377
1.8500000000,-0.6500000000,0.0001375294
1.8500000000,-0.6000000000,0.0001386611
1.8500000000,-0.5500000000,0.0001397274
1.8500000000,-0.5000000000,0.0001407227
1.8500000000,-0.4500000000,0.0001416418
1.8500000000,-0.4000000000,0.0001424796
1.8500000000,-0.3500000000,0.0001432314
1.8500000000,-0.3000000000,0.0001438926
1.8500000000,-0.2500000000,0.0001444593
1.8500000000,-0.2000000000,0.0001449280
1.8500000000,-0.1500000000,0.0001452957
1.8500000000,-0.1000000000,0.0001455601
1.8500000000,-0.0500000000,0.0001457194
1.8500000000,-0.0000000000,0.0001457726
1.9000000000,-3.0000000000,0.0000779946
1.9000000000,-2.9500000000,0.0000789312
1.9000000000,-2.9000000000,0.0000798858
1.9000000000,-2.8500000000,0.0000808586
1.9000000000,-2.8000000000,0.0000818500
1.9000000000,-2.7500000000,0.0000828602
1.9000000000,-2.7000000000,0.0000838896
1.9000000000,-2.6500000000,0.0000849383
1.9000000000,-2.6000000000,0.0000860066
1.9000000000,-2.5500000000,0.0000870947
1.9000000000,-2.5000000000,0.0000882028
1.9000000000,-2.4500000000,0.0000893311
1.9000000000,-2.4000000000,0.0000904796
1.9000000000,-2.3500000000,0.0000916486
1.9000000000,-2.3000000000,0.0000928379
1.9000000000,-2.2500000000,0.0000940477
1.9000000000,-2.2000000000,0.0000952778
1.9000000000,-2.1500000000,0.0000965282
1.9000000000,-2.1000000000,0.0000977987
1.9000000000,-2.0500000000,0.0000990889
1.9000000000,-2.0000000000,0.0001003986
1.9000000000,-1.9500000000,0.0001017274
1.9000000000,-1.9000000000,0.0001030746
1.9000000000,-1.8500000000,0.0001044396
1.9000000000,-1.8000000000,0.0001058217
1.9000000000,-1.7500000000,0.0001072200
1.9000000000,-1.7000000000,0.0001086334
1.9000000000,-1.6500000000,0.0001100608
1.9000000000,-1.6000000000,0.0001115007
1.9000000000,-1.5500000000,0.0001129517
1.9000000000,-1.5000000000,0.0001144121
1.9000000000,-1.4500000000,0.0001158798
1.9000000000,-1.4000000000,0.0001173528
1.9000000000,-1.3500000000,0.0001188287
1.9000000000,-1.3000000000,0.0001203049
1.9000000000,-1.2500000000,0.0001217787
1.9000000000,-1.2000000000,0.0001232469
1.9000000000,-1.1500000000,0.0001247063
1.9000000000,-1.1000000000,0.0001261534
1.9000000000,-1.0500000000,0.0001275843
1.9000000000,-1.0000000000,0.0001289949
1.9000000000,-0.9500000000,0.0001303812
1.9000000000,-0.9000000000,0.0001317385
1.9000000000,-0.8500000000,0.0001330623
1.9000000000,-0.8000000000,0.0001343477
1.9000000000,-0.7500000000,0.0001355898
1.9000000000,-0.7000000000,0.0001367835
1.9000000000,-0.6500000000,0.0001379237
1.9000000000,-0.6000000000,0.0001390052
1.9000000000,-0.5500000000,0.0001400231
1.9000000000,-0.5000000000,0.0001409722
1.9000000000,-0.4500000000,0.0001418478
1.9000000000,-0.4000000000,0.0001426452
1.9000000000,-0.3500000000,0.0001433601
1.9000000000,-0.3000000000,0.0001439885
1.9000000000,-0.2500000000,0.0001445267
1.9000000000,-0.2000000000,0.0001449715
1.9000000000,-0.1500000000,0.0001453204
1.9000000000,-0.1000000000,0.0001455711
1.9000000000,-0.0500000000,0.0001457221
1.9000000000,-0.0000000000,0.0001457726
1.9500000000,-3.0000000000,0.0000794430
1.9500000000,-2.9500000000,0.0000803824
1.9500000000,-2.9000000000,0.0000813393
1.9500000000,-2.8500000000,0.0000823140
1.9500000000,-2.8000000000,0.0000833066
1.9500000000,-2.7500000000,0.0000843175
1.9500000000,-2.7000000000,0.0000853469
1.9500000000,-2.6500000000,0.0000863950
1.9500000000,-2.6000000000,0.0000874619
1.9500000000,-2.5500000000,0.0000885479
1.9500000000,-2.5000000000,0.0000896530
1.9500000000,-2.4500000000,0.0000907775
1.9500000000,-2.4000000000,0.0000919213
1.9500000000,-2.3500000000,0.0000930845
1.9500000000,-2.3000000000,0.0000942671
1.9500000000,-2.2500000000,0.0000954690
1.9500000000,-2.2000000000,0.0000966901
1.9500000000,-2.1500000000,0.0000979302
1.9500000000,-2.1000000000,0.0000991891
1.9500000000,-2.0500000000,0.0001004664
1.9500000000,-2.0000000000,0.0001017618
1.9500000000,-1.9500000000,0.0001030747
1.9500000000,-1.9000000000,0.0001044045
1.9500000000,-1.8500000000,0.0001057506
1.9500000000,-1.8000000000,0.0001071120
1.9500000000,-1.7500000000,0.0001084879
1.9500000000,-1.7000000000,0.0001098772
1.9500000000,-1.6500000000,0.0001112786
1.9500000000,-1.6000000000,0.0001126907
1.9500000000,-1.5500000000,0.0001141120
1.9500000000,-1.5000000000,0.0001155406
1.9500000000,-1.4500000000,0.0001169748
1.9500000000,-1.4000000000,0.0001184124
1.9500000000,-1.3500000000,0.0001198509
1.9500000000,-1.3000000000,0.0001212880
1.9500000000,-1.2500000000,0.0001227208
1.9500000000,-1.2000000000,0.0001241464
1.9500000000,-1.1500000000,0.0001255616
1.9500000000,-1.1000000000,0.0001269629
1.9500000000,-1.0500000000,0.0001283467
1.9500000000,-1.0000000000,0.0001297092
1.9500000000,-0.9500000000,0.0001310464
1.9500000000,-0.9000000000,0.0001323540
1.9500000000,-0.8500000000,0.0001336277
1.9500000000,-0.8000000000,0.0001348629
1.9500000000,-0.7500000000,0.0001360550
1.9500000000,-0.7000000000,0.0001371992
1.9500000000,-0.6500000000,0.0001382910
1.9500000000,-0.6000000000,0.0001393255
1.9500000000,-0.5500000000,0.0001402980
1.9500000000,-0.5000000000,0.0001412040
1.9500000000,-0.4500000000,0.0001420390
1.9500000000,-0.4000000000,0.0001427988
1.9500000000,-0.3500000000,0.0001434794
1.9500000000,-0.3000000000,0.0001440772
1.9500000000,-0.2500000000,0.0001445890
1.9500000000,-0.2000000000,0.0001450117
1.9500000000,-0.1500000000,0.0001453431
1.9500000000,-0.1000000000,0.0001455813
1.9500000000,-0.0500000000,0.0001457247
1.9500000000,-0.0000000000,0.0001457726
2.0000000000,-3.0000000000,0.0000808587
2.0000000000,-2.9500000000,0.0000818001
2.0000000000,-2.9000000000,0.0000827585
2.0000000000,-2.8500000000,0.0000837341
2.0000000000,-2.8000000000,0.0000847271
2.0000000000,-2.7500000000,0.0000857378
2.0000000000,-2.7000000000,0.0000867663
2.0000000000,-2.6500000000,0.0000878128
2.0000000000,-2.6000000000,0.0000888775
2.0000000000,-2.5500000000,0.0000899604
2.0000000000,-2.5000000000,0.0000910617
2.0000000000,-2.4500000000,0.0000921814
2.0000000000,-2.4000000000,0.0000933196
2.0000000000,-2.3500000000,0.0000944761
2.0000000000,-2.3000000000,0.0000956510
2.0000000000,-2.2500000000,0.0000968442
2.0000000000,-2.2000000000,0.0000980554
2.0000000000,-2.1500000000,0.0000992844
2.0000000000,-2.1000000000,0.0001005309
2.0000000000,-2.0500000000,0.0001017945
2.0000000000,-2.0000000000,0.0001030748
2.0000000000,-1.9500000000,0.0001043712
2.0000000000,-1.9000000000,0.0001056830
2.0000000000,-1.8500000000,0.0001070095
2.0000000000,-1.8000000000,0.0001083498
2.0000000000,-1.7500000000,0.0001097030
2.0000000000,-1.7000000000,0.0001110678
2.0000000000,-1.6500000000,0.0001124430
2.0000000000,-1.6000000000,0.0001138272
2.0000000000,-1.5500000000,0.0001152187
2.0000000000,-1.5000000000,0.0001166160
2.0000000000,-1.4500000000,0.0001180169
2.0000000000,-1.4000000000,0.0001194195
2.0000000000,-1.3500000000,0.0001208214
2.0000000000,-1.3000000000,0.0001222201
2.0000000000,-1.2500000000,0.0001236130
2.0000000000,-1.2000000000,0.0001249971
2.0000000000,-1.1500000000,0.0001263693
2.0000000000,-1.1000000000,0.0001277265
2.0000000000,-1.0500000000,0.0001290650
2.0000000000,-1.0000000000,0.0001303813
2.0000000000,-0.9500000000,0.0001316716
2.0000000000,-0.9000000000,0.0001329317
2.0000000000,-0.8500000000,0.0001341577
2.0000000000,-0.8000000000,0.0001353452
2.0000000000,-0.7500000000,0.0001364900
2.0000000000,-0.7000000000,0.0001375876
2.0000000000,-0.6500000000,0.0001386338
2.0000000000,-0.6000000000,0.0001396240
2.0000000000,-0.5500000000,0.0001405540
2.0000000000,-0.5000000000,0.0001414196
2.0000000000,-0.4500000000,0.0001422167
2.0000000000,-0.4000000000,0.0001429414
2.0000000000,-0.3500000000,0.0001435901
2.0000000000,-0.3000000000,0.0001441596
2.0000000000,-0.2500000000,0.0001446467
2.0000000000,-0.2000000000,0.0001450490
2.0000000000,-0.1500000000,0.0001453643
2.0000000000,-0.1000000000,0.0001455907
2.0000000000,-0.0500000000,0.0001457271
2.0000000000,-0.0000000000,0.0001457726
2.0500000000,-3.0000000000,0.0000822422
2.0500000000,-2.9500000000,0.0000831847
2.0500000000,-2.9000000000,0.0000841438
2.0500000000,-2.8500000000,0.0000851195
2.0500000000,-2.8000000000,0.0000861121
2.0500000000,-2.7500000000,0.0000871217
2.0500000000,-2.7000000000,0.0000881485
2.0500000000,-2.6500000000,0.0000891926
2.0500000000,-2.6000000000,0.0000902542
2.0500000000,-2.5500000000,0.0000913332
2.0500000000,-2.5000000000,0.0000924298
2.0500000000,-2.4500000000,0.0000935439
2.0500000000,-2.4000000000,0.0000946755
2.0500000000,-2.3500000000,0.0000958246
2.0500000000,-2.3000000000,0.0000969910
2.0500000000,-2.2500000000,0.0000981746
2.0500000000,-2.2000000000,0.0000993751
2.0500000000,-2.1500000000,0.0001005922
2.0500000000,-2.1000000000,0.0001018256
2.0500000000,-2.0500000000,0.0001030749
2.0500000000,-2.0000000000,0.0001043395
2.0500000000,-1.9500000000,0.0001056188
2.0500000000,-1.9000000000,0.0001069121
2.0500000000,-1.8500000000,0.0001082186
2.0500000000,-1.8000000000,0.0001095374
2.0500000000,-1.7500000000,0.0001108675
2.0500000000,-1.7000000000,0.0001122076
2.0500000000,-1.6500000000,0.0001135565
2.0500000000,-1.6000000000,0.0001149128
2.0500000000,-1.5500000000,0.0001162749
2.0500000000,-1.5000000000,0.0001176409
2.0500000000,-1.4500000000,0.0001190091
2.0500000000,-1.4000000000,0.0001203772
2.0500000000,-1.3500000000,0.0001217431
2.0500000000,-1.3000000000,0.0001231043
2.0500000000,-1.2500000000,0.0001244583
2.0500000000,-1.2000000000,0.0001258021
2.0500000000,-1.1500000000,0.0001271328
2.0500000000,-1.1000000000,0.0001284474
2.0500000000,-1.0500000000,0.0001297423
2.0500000000,-1.0000000000,0.0001310143
2.0500000000,-0.9500000000,0.0001322596
2.0500000000,-0.9000000000,0.0001334745
2.0500000000,-0.8500000000,0.0001346550
2.0500000000,-0.8000000000,0.0001357973
2.0500000000,-0.7500000000,0.0001368973
2.0500000000,-0.7000000000,0.0001379509
2.0500000000,-0.6500000000,0.0001389540
2.0500000000,-0.6000000000,0.0001399027
2.0500000000,-0.5500000000,0.0001407928
2.0500000000,-0.5000000000,0.0001416205
2.0500000000,-0.4500000000,0.0001423821
2.0500000000,-0.4000000000,0.0001430741
2.0500000000,-0.3500000000,0.0001436931
2.0500000000,-0.3000000000,0.0001442361
2.0500000000,-0.2500000000,0.0001447004
2.0500000000,-0.2000000000,0.0001450837
2.0500000000,-0.1500000000,0.0001453839
2.0500000000,-0.1000000000,0.0001455994
2.0500000000,-0.0500000000,0.0001457292
2.0500000000,-0.0000000000,0.0001457726
2.1000000000,-3.0000000000,0.0000835938
2.1000000000,-2.9500000000,0.0000845368
2.1000000000,-2.9000000000,0.0000854957
2.1000000000,-2.8500000000,0.0000864708
2.1000000000,-2.8000000000,0.0000874621
2.1000000000,-2.7500000000,0.0000884699
2.1000000000,-2.7000000000,0.0000894942
2.1000000000,-2.6500000000,0.0000905352
2.1000000000,-2.6000000000,0.0000915928
2.1000000000,-2.5500000000,0.0000926671
2.1000000000,-2.5000000000,0.0000937582
