scene_id,frames_averaged,duration_s,prediction_eligible,predicted_cov_rmse_deg,predicted_iid_rmse_deg,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r2p0t0a11,32,1.3653333333333333,1,0.3093160844459373,0.3130561740610813,1,5,20,0.27050352294720165,0.16664991695940792,0.34922324798519194,0.1225603672259801,0.43684160437680536,-0.16852740990733597,-0.1685270370281019,0.9999931810671462,-0.25259901412204344,-0.07707959253193353,0.0,0.0,0.0
r2p0t0a11,64,2.7306666666666666,1,0.2837484394409931,0.2867682566539767,1,5,10,0.22259751182190582,0.12875953267493856,0.30731525633751133,0.15570826164556037,0.2797446655251149,-0.1685272645130739,-0.16852715288690248,0.9999967789501492,-0.2506596265149882,-0.07399583379234556,0.0,0.0,0.0
r2p0t0a11,128,5.461333333333333,1,0.2708335085913271,0.2726755681715187,1,5,5,0.19712173180553386,0.1113622043689924,0.2607779332440352,0.17326097196828177,0.27705790926623136,-0.1685278848709551,-0.16852790264217754,0.9999984075631713,-0.2526031418879833,-0.07707930654233985,0.0,0.0,0.0
r2p1t2a00,1,0.042666666666666665,1,11.760666369719196,11.760666369719196,1,5,640,10.057161308520577,8.778667643425525,11.818807006049814,5.1042696440914455,14.85261684762379,3.854150504141562,3.90145554149965,0.9873556266100333,3.2739427295603383,4.540233437633311,0.5078125,0.46875,0.546875
r2p1t2a00,2,0.08533333333333333,1,8.913113192086163,8.824752765032601,1,5,320,7.5868615380214965,6.597876587683271,8.822130560213928,4.5566211662084095,11.521814540925453,3.854150504141562,3.870603177010031,0.9935779655830854,3.239046459238614,4.542127710903548,0.46875,0.415625,0.51875
r2p1t2a00,4,0.17066666666666666,1,6.9624819286668895,6.9034596628070295,1,5,160,5.885676337756019,5.419745834029094,6.328828138060351,4.011607092764242,9.22928186136858,3.8728048121525944,3.875426837838662,0.9970179260149714,3.2197141991877083,4.530174606198701,0.39375,0.33125,0.45625
r2p1t2a00,8,0.3413333333333333,1,5.717575086950629,5.705129471977858,1,5,80,4.984639025447406,4.620244696729691,5.300102279805026,4.186672213470594,7.501512474207764,3.8830377645023915,3.8845516893644647,0.9985143018947539,3.2390253345171307,4.529371464271726,0.3625,0.3125,0.4125
r2p1t2a00,16,0.6826666666666666,1,4.975105078401395,4.999387540493701,1,5,40,4.491099438644156,4.0409743391053405,4.944236509884638,4.211672705938233,6.179462610031899,3.8917098122554683,3.8922875589551915,0.9992351767599835,3.256197542771249,4.572337036169943,0.35,0.225,0.475
r2p1t2a00,32,1.3653333333333333,1,4.595653606521012,4.606143997320352,1,5,20,4.136877833807532,3.5058040527958942,4.74611176024385,3.6714267599057235,5.383967596351418,3.8986077266459267,3.8985706671740603,0.999708434146378,3.287649038163271,4.554037129911909,0.15,0.05,0.25
r2p1t2a00,64,2.7306666666666666,1,4.3903026269516285,4.39635142999893,1,5,10,3.9977911467689737,3.300559231933868,4.664310086029052,3.6441396420402055,5.090703678942909,3.89988209993193,3.8998438233546544,0.9998822339975376,3.290010066704138,4.554668633783972,0.2,0.0,0.4
r2p1t2a00,128,5.461333333333333,1,4.284364869358577,4.287607442625234,1,5,5,3.9676948150254456,3.295632750888331,4.607125735275673,3.659977276516079,4.799641522520785,3.8992206708860664,3.899212113446966,0.9999179560739299,3.2902753239223745,4.5531063760300885,0.2,0.0,0.6
r2p1t2a01,1,0.042666666666666665,1,16.268857505200728,16.268857505200728,1,5,640,13.36363836467692,10.020026023556534,17.2471274929835,6.361011550144113,15.492962169329044,3.281738161290464,3.733955017227121,0.9788222784718064,2.875650568820107,4.40169062711303,0.6015625,0.571875,0.63125
