scene_id,room,placement,rt_index,angle_index,snr_db,nominal_rt60_s,t20_s,t20_r2,component_drr_db,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
r0p0t0a09,0,0,0,9,0.0,0.15,0.09552069807097625,0.9752002840301822,4.811196884755455,1,5,160,2.985390227667478,2.7159121793318874,3.25713848477435,1.737632005490525,4.669868912496189,-0.1426904231136561,-0.14290257684725147,0.9986468190857425,-0.4671706365169429,0.1814074442701609,0.0875,0.06875,0.10625
r0p0t0a09,0,0,0,9,10.0,0.15,0.09552069807097625,0.9752002840301822,4.811196884755455,1,5,160,1.1682846778970597,0.900405500918148,1.431841502382222,0.7978295360929906,1.9326655406442965,-0.24690775945369126,-0.246901336998149,0.9998014224771415,-0.37695533370992895,-0.1337574807549793,0.0,0.0,0.0
r0p0t0a09,0,0,0,9,20.0,0.15,0.09552069807097625,0.9752002840301822,4.811196884755455,1,5,160,0.8780002033534697,0.7762559742024703,0.9780175293181175,0.5590385300085359,1.4556238756334892,-0.20151709022711978,-0.2015196425814753,0.9998887799687466,-0.359828760638182,-0.04321077151104363,0.0,0.0,0.0
r0p0t0a10,0,0,0,10,0.0,0.15,0.09220847925675232,0.9870701515267369,4.297880746081186,1,5,160,3.6195758554878696,3.385628424105548,3.9745637532144493,2.2207691408016217,5.407115871406318,0.2932657052234685,0.29113909803556565,0.9980238012790383,-0.2767294734334121,0.7362119780843637,0.125,0.075,0.15625
r0p0t0a10,0,0,0,10,10.0,0.15,0.09220847925675232,0.9870701515267369,4.297880746081186,1,5,160,1.3227456978981498,1.2255648935114452,1.418621916944881,0.7854815418966439,2.0836783808961172,0.2671049021149859,0.2670774007773392,0.999744419787501,0.19454288541106768,0.383411201297719,0.0,0.0,0.0
r0p0t0a10,0,0,0,10,20.0,0.15,0.09220847925675232,0.9870701515267369,4.297880746081186,1,5,160,0.9438194435466265,0.820630948442707,1.0353559253563178,0.5944442156005607,1.5233314163550855,0.2888026932193043,0.28881337794369993,0.9998770363062729,0.1670685929630225,0.4198463014549135,0.0,0.0,0.0
r0p0t0a11,0,0,0,11,0.0,0.15,0.08731546928761823,0.9929417538152311,4.034438453873069,1,5,160,3.1220890034218804,2.960209258567506,3.295050887321684,2.244427996759214,4.861170983746888,-0.6873010849255096,-0.6876510798591492,0.9985881900030857,-1.1033641906690104,-0.3471801737682493,0.09375,0.06875,0.11875
r0p0t0a11,0,0,0,11,10.0,0.15,0.08731546928761823,0.9929417538152311,4.034438453873069,1,5,160,1.4311063340502572,1.3431721609336704,1.5258157002590145,1.0035111632354017,2.276829569478752,-0.7394998631740378,-0.7395085779891997,0.9997713830246207,-0.8053556199439822,-0.6610198676806089,0.0,0.0,0.0
r0p0t0a11,0,0,0,11,20.0,0.15,0.08731546928761823,0.9929417538152311,4.034438453873069,1,5,160,1.11635903648717,0.9757402759793447,1.2121594608458108,0.8542361028126209,1.688921957182816,-0.731819894761891,-0.7318200201864639,0.9998917613681109,-0.7885569897645749,-0.656392027444092,0.0,0.0,0.0
r0p0t1a00,0,0,1,0,0.0,0.3,0.2811042901558442,0.9978952559096932,-4.101577001992005,1,5,160,21.26915693671644,12.929727790848027,29.29208699584918,4.760312105008978,14.315530139323279,-1.563112034009863,-2.016569476120091,0.9467214371174727,-4.577914533452892,0.8249104294499916,0.48125,0.40625,0.5375
r0p0t1a00,0,0,1,0,10.0,0.3,0.2811042901558442,0.9978952559096932,-4.101577001992005,1,5,160,6.032893407021881,4.927107984411196,6.965286256208541,3.283883287105539,8.633387453501879,-1.1116472540649984,-1.1310149469038526,0.9946928936956646,-1.9893157879666523,-0.16541042357228886,0.3125,0.225,0.4125
