group,variant,frame,midpoint_s,scenes,records,frames,rmse_deg,rmse_ci_low,rmse_ci_high,median_abs_deg,p90_abs_deg,mean_signed_deg,circular_bias_deg,circular_resultant,bias_ci_low,bias_ci_high,failure_rate,failure_ci_low,failure_ci_high
low,F_O_R,18,0.7893333333333333,36,180,180,1.655242783843363,1.4836357433632839,1.821252791087492,0.9810896143287664,2.829485492770783,0.02970641315321198,0.029702613097015683,0.999582938687204,-0.14376778626001638,0.21493312153667535,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,19,0.832,36,180,180,1.5707891619504322,1.390553163417799,1.7444771508317485,1.0345778190678914,2.4710160475083,-0.06908154213408785,-0.06911413299752724,0.9996250244357509,-0.2646741619487712,0.12440602952762418,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,19,0.832,36,180,180,1.5707891619504297,1.3908499503040592,1.7335573363465917,1.034577819067863,2.4710160475083054,-0.06908154213408911,-0.06911413299752849,0.9996250244357509,-0.25064649093262725,0.11441261390033407,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,20,0.8746666666666667,36,180,180,1.5541532605651,1.392011406592015,1.7041758383769299,0.8297794860439325,2.6315778062046546,-0.07059957189818865,-0.07058606289814025,0.9996329560996383,-0.23527451904130786,0.10358460997558606,0.0,0.0,0.0
low,F_O_R,20,0.8746666666666667,36,180,180,1.5541532605651016,1.3909503861521333,1.7050859023303364,0.8297794860439325,2.6315778062047057,-0.07059957189819291,-0.07058606289814454,0.9996329560996383,-0.2428576794830666,0.09336389807018669,0.0,0.0,0.0
low,F_S_R,21,0.9173333333333333,36,180,180,1.5408806445322274,1.359532506535755,1.7166890346945658,0.9239184755568033,2.3709905220446013,-0.1450111106008786,-0.1449159756611874,0.9996416796338377,-0.33259987545520786,0.03212683122271001,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,21,0.9173333333333333,36,180,180,1.5408806445322194,1.3456123900560544,1.7328417258456261,0.9239184755567464,2.370990522044647,-0.14501111060087546,-0.14491597566118425,0.9996416796338377,-0.320908197832371,0.038040325751898724,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,22,0.96,36,180,180,1.5193139853189712,1.3713896105008914,1.6731623840113043,0.8801537807227362,2.580471025795674,-0.1503064110057039,-0.1503229994493908,0.9996519402803329,-0.31629419409391857,0.012244810734170802,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,22,0.96,36,180,180,1.5193139853189694,1.3635441465760358,1.6712579121242244,0.8801537807226936,2.5804710257957195,-0.15030641100570502,-0.15032299944939187,0.9996519402803329,-0.31157634666927314,0.019778669177069608,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,23,1.0026666666666666,36,180,180,1.553580695441448,1.3996323974002876,1.6986314997657634,0.8685233240514663,2.866540619071361,-0.05347641350858541,-0.05342721893778389,0.999632901398182,-0.23871719460674273,0.1458208314096487,0.0,0.0,0.0
low,F_O_R,23,1.0026666666666666,36,180,180,1.553580695441446,1.3959945412463812,1.6970993302620736,0.8685233240515231,2.866540619071273,-0.05347641350858557,-0.0534272189377841,0.999632901398182,-0.2527027773387058,0.1415477283501044,0.0,0.0,0.0
low,F_S_R,24,1.0453333333333332,36,180,180,1.6515708585259719,1.4670577942118683,1.8210111698085072,1.015138742343467,2.601122697739771,-0.1394078467225343,-0.13932361097856097,0.9995876347476322,-0.3231241370726236,0.04756425795664204,0.016666666666666666,0.005555555555555556,0.03333333333333333
low,F_O_R,24,1.0453333333333332,36,180,180,1.6515708585259765,1.4636098635116876,1.8215993716095977,1.0151387423434528,2.6011226977397426,-0.13940784672253745,-0.13932361097856413,0.9995876347476322,-0.3243461683155688,0.04703709473228318,0.016666666666666666,0.005555555555555556,0.03333333333333333
low,F_S_R,25,1.088,36,180,180,1.6268298354029365,1.476420537034517,1.7807759473419664,1.037499063932387,2.453209534257985,-0.2508375144264077,-0.25077133243454314,0.9996065772774998,-0.4196282929189288,-0.08709480478081355,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,25,1.088,36,180,180,1.6268298354029305,1.4680861590967889,1.781137105700928,1.037499063932387,2.4532095342579905,-0.25083751442640173,-0.25077133243453714,0.9996065772774998,-0.4189586162240855,-0.08256482799719903,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,26,1.1306666666666667,36,180,180,1.5705649616484207,1.400502112859133,1.7261525272567044,0.8962122896911637,2.618655645788064,-0.23503556666025674,-0.23506790839108274,0.999632805220084,-0.40951921175614114,-0.07020960248186456,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,26,1.1306666666666667,36,180,180,1.570564961648419,1.412449053469085,1.7226451898875905,0.8962122896911353,2.618655645788058,-0.23503556666025738,-0.2350679083910834,0.999632805220084,-0.407778274468506,-0.06562407713217572,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,27,1.1733333333333333,36,180,180,1.4783938653076547,1.3135622953843928,1.6393152342621582,0.9057624125904908,2.336280595902039,-0.19592456998013244,-0.19590711005549966,0.9996730240253772,-0.3648229302303111,-0.03269642789015881,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,27,1.1733333333333333,36,180,180,1.4783938653076534,1.3114279870149408,1.6412362224350578,0.905762412590434,2.336280595902039,-0.1959245699801269,-0.1959071100554941,0.9996730240253772,-0.3547609237503925,-0.03669509084134409,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,28,1.216,36,180,180,1.5033364457220537,1.3650788749756368,1.6357274211028188,0.9449316440479834,2.4931545129733474,-0.13744004113634864,-0.13740812581232195,0.9996587158686959,-0.3176051760923244,0.05303033910191171,0.0,0.0,0.0
low,F_O_R,28,1.216,36,180,180,1.5033364457220593,1.3614366085562666,1.6314603050156955,0.9449316440479265,2.4931545129734953,-0.13744004113634484,-0.13740812581231818,0.9996587158686959,-0.3205378045401778,0.05684935939362887,0.0,0.0,0.0
low,F_S_R,29,1.2586666666666666,36,180,180,1.5340389215249228,1.391123950084753,1.6769572104029646,1.0596634653635135,2.4386650868001927,-0.025178096924323906,-0.025187474463756507,0.9996417442063259,-0.1904397805051975,0.14003596531261053,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,29,1.2586666666666666,36,180,180,1.5340389215249202,1.391627611158315,1.683339686954584,1.059663465363485,2.4386650868002495,-0.02517809692431854,-0.025187474463751105,0.9996417442063259,-0.18629865861708902,0.14143236168954235,0.005555555555555556,0.0,0.016666666666666666
low,F_S_R,30,1.3013333333333332,36,180,180,1.589054013757351,1.3646651132571113,1.8039387401079943,0.9047861016887566,2.3666627844613113,-0.06843814127873395,-0.06847855089167107,0.9996162520021216,-0.2615675405961745,0.11837480270647807,0.011111111111111112,0.0,0.027777777777777776
low,F_O_R,30,1.3013333333333332,36,180,180,1.5890540137573406,1.3736680982051193,1.7945810047723272,0.9047861016887992,2.3666627844613144,-0.068438141278736,-0.06847855089167308,0.9996162520021216,-0.269926489648582,0.13036791325014152,0.011111111111111112,0.0,0.027777777777777776
low,F_S_R,31,1.344,36,180,180,1.532273397474921,1.3795174432699562,1.6764815371846713,1.0226628501575306,2.3814237318558242,-0.14960718129956188,-0.14959886712731033,0.9996458857268705,-0.32197373320274136,0.028812937441437453,0.005555555555555556,0.0,0.016666666666666666
low,F_O_R,31,1.344,36,180,180,1.532273397474922,1.3744355284634446,1.676414929422289,1.0226628501574737,2.3814237318558242,-0.14960718129956296,-0.14959886712731144,0.9996458857268705,-0.3189760340915154,0.025114459844946674,0.005555555555555556,0.0,0.016666666666666666
high,F_S_R,0,0.021333333333333333,36,180,180,42.50808317531604,35.522932624302435,49.71038926005222,6.972344426615507,76.21357929151083,1.2582203266255079,0.4264478098562258,0.8141176298399927,-2.791957787323606,3.8465759958695416,0.5777777777777777,0.5166666666666667,0.6388888888888888
high,F_O_R,0,0.021333333333333333,36,180,180,4.156600674950779,3.8091733573434388,4.4990168989442605,2.0927030876458446,7.351089427556797,0.5514880711982054,0.5516769310729782,0.9974198437729815,0.24108170106642646,0.8639121121949309,0.18333333333333332,0.15,0.21666666666666667
high,F_S_R,1,0.064,36,180,180,42.141164849265664,33.58174105281436,49.64083008476091,6.957774714257923,61.975710760614575,-0.2069540944332314,-0.54780027127758,0.8357559704012358,-3.4281474183280554,2.1900879525411994,0.6388888888888888,0.5777777777777777,0.7
high,F_O_R,1,0.064,36,180,180,34.67008941681191,26.536120147249104,41.51003549220208,4.9878886246142,27.91853550777909,4.272442505311047,1.9936416924973903,0.8944803542327839,0.026474359324971664,4.018610949923065,0.5,0.4444444444444444,0.5555555555555556
high,F_S_R,2,0.10666666666666667,36,180,180,42.41961007693785,34.075909242893964,49.59592997517565,7.937052996465582,85.69914779886727,1.7749701401946911,0.37344369488814316,0.8154351744069033,-2.6948510686405096,3.489010170247859,0.6722222222222223,0.6111111111111112,0.7277777777777777
high,F_O_R,2,0.10666666666666667,36,180,180,39.10557108564779,30.36528212211636,47.207104761455206,6.878021615032267,42.190589201962865,5.062716893619752,2.83526230438798,0.8543203075814734,0.2158615159438435,5.657632943859518,0.5944444444444444,0.5333333333333333,0.6555555555555556
high,F_S_R,3,0.14933333333333335,36,180,180,36.42102922607303,29.270478576263645,42.7642172086319,5.742643916122063,64.70284104153204,-1.5994225829384543,0.04673637915532962,0.8499135782961126,-3.1682947412664593,3.2645102861044215,0.5611111111111111,0.49444444444444446,0.6222222222222222
high,F_O_R,3,0.14933333333333335,36,180,180,32.92015558907298,26.698000259865893,38.41071659258582,5.815580774531114,54.447669754603055,-2.6428535768626134,-1.4297953189874515,0.8717073188048788,-4.4035054413425705,1.4544320798141568,0.5666666666666667,0.5055555555555555,0.6333333333333333
high,F_S_R,4,0.192,36,180,180,35.84866658536204,27.911562834404005,43.070581887919275,7.0917873467513175,34.183794255485594,2.846723121800379,2.184654431732602,0.8715708126633525,-0.4317550041734286,4.760825522509372,0.6444444444444445,0.5833333333333334,0.7
high,F_O_R,4,0.192,36,180,180,37.17960887983096,30.03154012382889,43.73951024790054,6.826999113485741,50.003472357569024,4.286760689268285,2.3548878163515714,0.8557919962851173,-0.8307256488147554,5.376053884635425,0.6111111111111112,0.55,0.6666666666666666
high,F_S_R,5,0.23466666666666666,36,180,180,42.95371050760506,35.5905222843455,49.294633766868756,7.767643671165075,88.76336025497346,1.6324871422769112,1.4154056432746818,0.8022833682953688,-2.2760622046698646,4.842814869595621,0.6888888888888889,0.6333333333333333,0.7444444444444445
high,F_O_R,5,0.23466666666666666,36,180,180,41.446700516595946,34.38550738482218,47.68462916437147,7.466243655727595,80.90990513826782,0.13148152215836614,0.570417475698692,0.8117555706806003,-2.8275546964698894,3.9768112348454623,0.65,0.5888888888888889,0.7055555555555556
high,F_S_R,6,0.2773333333333333,36,180,180,30.5609933142173,23.376138593875336,36.67268301585575,6.460136668891252,44.63206208229578,-1.0552966209876473,0.4713196956927627,0.8949464953044005,-2.141239522760905,3.01837985807347,0.5888888888888889,0.5277777777777778,0.65
high,F_O_R,6,0.2773333333333333,36,180,180,33.73783398917626,26.532292762978216,40.74061338344157,6.6445732673481075,48.17550316112697,-0.9061604282936144,-0.019365468515057698,0.876706037274801,-2.8334341042843696,2.7292938446599333,0.6222222222222222,0.5666666666666667,0.677916666666666
high,F_S_R,7,0.32,36,180,180,31.73741594780052,25.381083625116055,37.5587306130033,7.916475721449416,49.84452166613756,1.724322575450312,1.664021065354449,0.8825279725266013,-1.0354242264621778,4.400505455019591,0.6277777777777778,0.5666666666666667,0.6833333333333333
high,F_O_R,7,0.32,36,180,180,30.42432038587632,24.220837082712634,36.256350277062104,7.956576131711586,46.896604417974665,0.7845515802525483,0.6667568223125935,0.8905653012166579,-2.192961248875226,3.5341203425015317,0.6277777777777778,0.5666666666666667,0.6833333333333333
high,F_S_R,8,0.3626666666666667,36,180,180,38.63924444381798,31.997125728981057,44.91424948757366,7.595131655587693,68.10970914883713,-2.225592083212002,-0.10876689585417725,0.8377131554648725,-3.1164129186096425,3.038198524596464,0.6111111111111112,0.5555555555555556,0.6666666666666666
high,F_O_R,8,0.3626666666666667,36,180,180,39.31548665317926,32.677989277445555,45.336850359106975,7.491411933581077,69.33790564538411,-3.7395690465376914,-1.6262724434288913,0.8309865514945112,-5.08256126043872,1.8046037670243356,0.6055555555555555,0.55,0.6611111111111111
high,F_S_R,9,0.4053333333333333,36,180,180,37.893586125943884,30.391402421788932,44.79156346940008,7.904485931877105,55.32687379348816,4.755278571821571,2.7882006529894507,0.8481558380203781,-0.34414529240862723,5.7962479060911125,0.6555555555555556,0.6,0.7111111111111111
high,F_O_R,9,0.4053333333333333,36,180,180,36.39220197280703,28.20164119940214,43.1499941291283,7.7351726023557035,47.24529453255265,4.5352270911087,2.4501307159731653,0.8617992209052713,-0.22570772512405357,5.294775573890467,0.6444444444444445,0.5833333333333334,0.7
high,F_S_R,10,0.448,36,180,180,34.0427894680067,26.943560309824537,40.38584167068102,8.133007786803262,51.70783071249395,-2.3669366060153707,-0.6431521096797513,0.8702305906011494,-3.732285129773835,2.311729135308001,0.6722222222222223,0.6111111111111112,0.7333333333333333
high,F_O_R,10,0.448,36,180,180,35.04614460569008,27.689542778441467,41.36926140547927,8.201712325033895,55.052653563791715,-3.243586812539278,-1.1835236368633637,0.8634600812307317,-4.424721739048232,1.846728295839762,0.6611111111111111,0.6055555555555555,0.7166666666666667
high,F_S_R,11,0.49066666666666664,36,180,180,42.88479366676305,34.89438062925553,50.298039680947944,8.219752445858035,70.04093134884609,5.669663727252604,3.0168460135323114,0.8183030694358004,-0.19559989044864734,6.203775446798971,0.6611111111111111,0.6,0.7166666666666667
high,F_O_R,11,0.49066666666666664,36,180,180,43.2834861765447,35.19582154617483,50.408591051696966,8.232898734733169,74.64153866712999,5.251323033512695,2.730849621591542,0.8133209609971709,-0.46611217576074404,6.148001276031539,0.6611111111111111,0.6,0.7222222222222222
high,F_S_R,12,0.5333333333333333,36,180,180,33.45002807255801,24.504366691318115,40.613303740343014,6.218930458497184,25.957555507093666,-3.3559340612540285,-0.36922055222928346,0.8876156343466577,-3.0345163644951167,2.070408572976047,0.5722222222222222,0.5111111111111111,0.6333333333333333
high,F_O_R,12,0.5333333333333333,36,180,180,33.48719165307401,25.222332943976323,40.98937551504919,6.225839033659639,25.94565348905439,-3.3560004739484777,-0.3768407597902705,0.8874780554059529,-2.885071551083831,2.1112965297618427,0.5722222222222222,0.5111111111111111,0.6333333333333333
high,F_S_R,13,0.576,36,180,180,33.809119163929665,26.70557524613048,40.08424568798494,7.7281858237769825,47.70647136101667,0.11541212177278291,0.21019066943843523,0.8775613317258679,-2.6394000593980476,2.905849471530667,0.6444444444444445,0.5833333333333334,0.7055555555555556
high,F_O_R,13,0.576,36,180,180,33.80706032980672,26.692413151776563,40.45370765882353,7.6723860261840855,47.63094672256697,0.1100821337057048,0.20561371349664018,0.8775798341616081,-2.6738798218412474,3.0243570164641245,0.6388888888888888,0.5777777777777777,0.6944444444444444
high,F_S_R,14,0.6186666666666667,36,180,180,43.89164859507792,35.56865096933764,51.22083035910153,7.145601656794952,76.95986582292322,-0.4779846154783144,0.0008512150165568358,0.813666032768933,-3.4083162297748553,3.4004973855829888,0.5833333333333334,0.5222222222222223,0.6444444444444445
high,F_O_R,14,0.6186666666666667,36,180,180,43.864638186406566,35.91079440254854,51.37920274893322,7.1395820799759235,77.01474146200941,-0.483762386066065,-0.02170715669578781,0.8137322403479562,-3.16800552398072,3.3807859920476186,0.5888888888888889,0.5222222222222223,0.6444444444444445
high,F_S_R,15,0.6613333333333333,36,180,180,39.18444469579806,32.6257806655849,45.12952466396122,7.3465043437574735,74.52822282803673,-1.807413682988899,-0.7169913896022578,0.8345364084301949,-3.805697924539499,2.2854884681651657,0.6444444444444445,0.5888888888888889,0.7
high,F_O_R,15,0.6613333333333333,36,180,180,39.20307615182742,32.56049257141301,44.930562836747505,7.37855465971262,74.55748271713955,-1.7998822051729417,-0.7158447468162172,0.8344740148322785,-3.7504785779783756,2.3072615696661645,0.6444444444444445,0.5888888888888889,0.7055555555555556
high,F_S_R,16,0.704,36,180,180,36.81369308075261,29.508914767816286,43.479993120749846,7.219215843540468,64.05934488448366,-0.2509932315704023,-0.12176699780902524,0.8501984267161299,-3.304472484201851,2.8831911966286867,0.6555555555555556,0.5944444444444444,0.7166666666666667
high,F_O_R,16,0.704,36,180,180,36.819290576220176,30.02840855356623,43.423553919935664,7.2177250179374255,64.06497126949,-0.2476533036686296,-0.11988246702287189,0.8501472343765574,-3.3418285778271235,3.05173204292097,0.65,0.5944444444444444,0.7111111111111111
high,F_S_R,17,0.7466666666666667,36,180,180,33.1912136100127,25.627319934178043,39.84615049120298,6.880572770533632,34.284974552059225,2.8203066079410166,1.6206919912985676,0.8834474903154451,-1.0838596023105276,4.302289920244355,0.6277777777777778,0.5666666666666667,0.6888888888888889
high,F_O_R,17,0.7466666666666667,36,180,180,33.18350545683731,25.75034736708051,39.77013082670676,6.851461069117931,34.29820874502472,2.818644670181873,1.6202047437863116,0.8834549826696544,-1.2028849451825356,4.275733279539898,0.6277777777777778,0.5611111111111111,0.6944444444444444
high,F_S_R,18,0.7893333333333333,36,180,180,46.94592880900801,39.92971032287292,53.76017077315019,6.737317342146071,84.4651302360369,1.421875741628427,2.336760296085849,0.789717047254827,-0.9829247981705671,5.775722844888363,0.6666666666666666,0.6055555555555555,0.7277777777777777
high,F_O_R,18,0.7893333333333333,36,180,180,46.94658969982571,40.29946089479631,53.56266884710583,6.740244660391468,84.56875132846677,1.4226939602990412,2.337945510275175,0.7897265140506377,-1.0729376923814873,5.668127332691954,0.6666666666666666,0.6055555555555555,0.7277777777777777
high,F_S_R,19,0.832,36,180,180,36.94881770230429,28.952064193266693,43.90876184061544,7.96955452803482,41.31878112509902,2.4930369155887337,-0.24195379496593022,0.8611603988573852,-2.8956445366501478,2.386653028481319,0.6611111111111111,0.6,0.7166666666666667
high,F_O_R,19,0.832,36,180,180,36.941625006853236,29.288938694436,43.969176737610546,7.967877126971004,41.296764604446906,2.4925671133286667,-0.2407546940496775,0.8612051848330166,-2.996831719865332,2.3335548451733534,0.6611111111111111,0.6055555555555555,0.7166666666666667
high,F_S_R,20,0.8746666666666667,36,180,180,40.18168459550426,32.03598423663495,47.652804167948204,6.824486311643454,58.150206573430026,5.715717434516627,2.627819688760003,0.842832720788673,-0.29238762431129395,5.460062504211627,0.6222222222222222,0.5611111111111111,0.6833333333333333
high,F_O_R,20,0.8746666666666667,36,180,180,40.18101808727503,32.36881785148735,47.60337921817418,6.804769102998449,58.15822821471618,5.716731810927394,2.6276329573868744,0.8428376783165855,-0.40573633800900444,5.498922821256359,0.6222222222222222,0.5611111111111111,0.677916666666666
high,F_S_R,21,0.9173333333333333,36,180,180,43.58896528252669,35.34298702557487,50.88678119273284,7.483992480613466,54.9136353746256,5.536887206786433,3.461830577570762,0.820905435958889,0.5767619978941729,6.283081976199611,0.6777777777777778,0.6166666666666667,0.7333333333333333
high,F_O_R,21,0.9173333333333333,36,180,180,43.58780455992193,35.4092273062661,50.81636791912791,7.4843770736373045,54.920454596598375,5.536980940890484,3.4620573668164774,0.820910972175415,0.5432280616234038,6.198110975658615,0.6777777777777778,0.6165277777777778,0.7388888888888889
high,F_S_R,22,0.96,36,180,180,41.005645576703365,32.62733693761792,48.314504664009874,8.236083438870992,49.192534017420755,6.520290173001163,3.9760632228686092,0.8374791312093136,1.1286278723873102,6.91035017043782,0.6722222222222223,0.6166666666666667,0.7277777777777777
high,F_O_R,22,0.96,36,180,180,41.00258126266925,32.40870065862339,48.773644674530146,8.238839080922759,49.177328641886135,6.519394168729457,3.977396613289914,0.8374926640554189,1.1003578104144047,7.094514859060347,0.6722222222222223,0.6166666666666667,0.7277777777777777
high,F_S_R,23,1.0026666666666666,36,180,180,39.367058719590496,31.088109332788175,46.78118764733417,6.044484524693345,63.35214383973205,8.16547640107318,4.6216400763779655,0.8428223144235347,1.495570383363939,8.085718633986296,0.5833333333333334,0.5222222222222223,0.6444444444444445
high,F_O_R,23,1.0026666666666666,36,180,180,39.367619355951526,30.624537218657128,46.88549902593217,6.046259972308107,63.35389332581241,8.16559315772194,4.622158828641212,0.8428142186956833,1.6133457272465552,7.767105547197054,0.5833333333333334,0.5166666666666667,0.6444444444444445
high,F_S_R,24,1.0453333333333332,36,180,180,35.95281624229957,28.700302655659545,42.42882754605347,7.229223902793919,52.713978464735085,-0.1611789378992051,0.7307671239484369,0.8622016383763826,-2.2157588914840853,3.7483805510169748,0.6555555555555556,0.6,0.7111111111111111
high,F_O_R,24,1.0453333333333332,36,180,180,35.952733590924595,28.042279990200004,42.139310482948716,7.230233024829246,52.716048681433115,-0.16116703196857982,0.7306153962896116,0.8622010277271142,-2.228131406516759,3.4639510505322915,0.6555555555555556,0.6,0.7112499999999993
high,F_S_R,25,1.088,36,180,180,38.41267404886619,31.404160247855618,44.723495795185556,7.225241533177439,56.267581261627,0.6772291131872076,2.3841536129067613,0.8443132450640527,-0.7943883497910731,5.366001212207283,0.6388888888888888,0.5833333333333334,0.6944444444444444
high,F_O_R,25,1.088,36,180,180,38.4129706367426,31.307706511619333,45.00578264783174,7.22700012613366,56.267971176133074,0.6775494863460452,2.3845675288996784,0.84431194524648,-0.6606258850450013,5.377551830451329,0.6388888888888888,0.5777777777777777,0.6944444444444444
high,F_S_R,26,1.1306666666666667,36,180,180,36.64652108231249,29.454835794748334,43.315738739997926,8.096465423543606,43.57635273005788,6.490482412933549,5.157870519027942,0.8613715384173323,2.5147257913740164,8.080727766214853,0.6888888888888889,0.6333333333333333,0.7444444444444445
high,F_O_R,26,1.1306666666666667,36,180,180,36.64642329954985,29.657215259586874,43.13839544592853,8.09578536176845,43.575268704463234,6.490152451999159,5.157747633077315,0.8613704772128083,2.4617270183508504,8.118080729571059,0.6888888888888889,0.6277777777777778,0.7444444444444445
high,F_S_R,27,1.1733333333333333,36,180,180,38.475065262488556,31.873409096251294,45.03011916407407,8.463472955835044,67.10704418390475,3.8152984648748873,1.546678094202973,0.8362490652239034,-1.7411422798566427,4.87053131817601,0.6555555555555556,0.5944444444444444,0.7166666666666667
high,F_O_R,27,1.1733333333333333,36,180,180,38.47509675440237,31.817636778962534,44.5496548000321,8.463945855736256,67.10648267780783,3.815289245495026,1.546689612555355,0.8362485156319341,-1.7964470650465718,4.780733369921173,0.6555555555555556,0.5944444444444444,0.7166666666666667
high,F_S_R,28,1.216,36,180,180,32.948261407377935,26.154958755120486,39.24533369979631,7.867575854871063,41.815080216820164,2.78549333353356,2.7728598790109347,0.8815102422816061,0.12498529470752118,5.374642591783825,0.6111111111111112,0.55,0.6777777777777778
high,F_O_R,28,1.216,36,180,180,32.94825914877797,26.094512297110818,39.13466941822195,7.867572584955212,41.81507179343017,2.7854933315277632,2.7728605320061557,0.881510252015336,0.13574368410729365,5.4082612778524055,0.6111111111111112,0.55,0.6722222222222223
high,F_S_R,29,1.2586666666666666,36,180,180,36.3550513247536,28.11041102056539,44.219260020818886,7.8689122833460345,35.81140855627098,0.8859305132532073,2.5055290130299004,0.8730137780684193,0.014349458261930792,5.014357527023696,0.6388888888888888,0.5833333333333334,0.6944444444444444
high,F_O_R,29,1.2586666666666666,36,180,180,36.355051324753674,28.661059312927947,43.94102104260435,7.868912283345921,35.811408556270685,0.8859305132532042,2.5055290130298746,0.8730137780684188,0.040029357184046876,4.874300274789131,0.6388888888888888,0.5722222222222222,0.6944444444444444
high,F_S_R,30,1.3013333333333332,36,180,180,43.80411846693153,36.696813164387706,50.44611281172614,7.65975375724085,81.85575601258819,5.597394154796989,2.727635829067155,0.8077841623605191,-0.5330105370562244,6.0029857031295375,0.6166666666666667,0.5555555555555556,0.6777777777777778
high,F_O_R,30,1.3013333333333332,36,180,180,43.804118466931605,36.69895759223646,50.545055688775676,7.659753757240736,81.85575601258807,5.597394154797024,2.7276358290671774,0.8077841623605184,-0.4538541194732546,6.0915278805548585,0.6166666666666667,0.5611111111111111,0.6722222222222223
high,F_S_R,31,1.344,36,180,180,41.526129402218345,34.12786550134521,48.722335347042836,7.198250377912856,56.322344400019524,1.83436025079404,1.144839965129282,0.8373045938669168,-1.8180027823778953,4.173954471126516,0.6111111111111112,0.55,0.6723611111111104
high,F_O_R,31,1.344,36,180,180,41.52612940221823,33.532590465941766,48.81270479418098,7.198250377912828,56.32234440001942,1.8343602507940593,1.144839965129228,0.8373045938669168,-1.7532471517327044,4.083526343616117,0.6111111111111112,0.55,0.6722222222222223
